attributes,business_id,categories,city,full_address,hours,latitude,longitude,name,neighborhoods,open,review_count,stars,state,type,zip_code,R_cat
"{'Takes Reservations': False, 'Take-out': True, 'Noise Level': 'average', 'Music': {'dj': False}, 'Happy Hour': True, 'Accepts Credit Cards': True, 'Price Range': 2, 'Waiter Service': True, 'Good For Groups': True, 'Outdoor Seating': True, 'Dogs Allowed': False, 'Parking': {'garage': False, 'street': False, 'validated': False, 'valet': False, 'lot': True}, 'Smoking': 'outdoor', 'Has TV': True, 'Wheelchair Accessible': True, 'Alcohol': 'full_bar', 'Good For': {'lunch': False, 'breakfast': False, 'latenight': False, 'dessert': False, 'dinner': False, 'brunch': False}, 'Ambience': {'casual': True, 'touristy': False, 'hipster': False, 'intimate': False, 'romantic': False, 'divey': False, 'trendy': False, 'classy': False, 'upscale': False}, 'Coat Check': False, 'Delivery': False, 'Good For Dancing': False}",01cEFI5Pq_RyEwM3GSTopQ,"['Bars', 'Sports Bars', 'Nightlife']",Scottsdale,"7293 N Scottsdale Rd
Scottsdale, AZ 85253","{'Wednesday': {'open': '11:00', 'close': '22:00'}, 'Monday': {'open': '11:00', 'close': '22:00'}, 'Friday': {'open': '11:00', 'close': '23:00'}, 'Thursday': {'open': '11:00', 'close': '22:00'}, 'Tuesday': {'open': '11:00', 'close': '22:00'}, 'Saturday': {'open': '11:00', 'close': '23:00'}, 'Sunday': {'open': '11:00', 'close': '22:00'}}",33.5388640673115,-111.929668264597,Blue 32 Sports Grill,[],True,123,3.5,AZ,business,85253,2
"{'Parking': {'garage': False, 'street': False, 'validated': False, 'valet': False, 'lot': True}, 'Outdoor Seating': True, 'Take-out': True, 'Wheelchair Accessible': True, 'Takes Reservations': False, 'Accepts Credit Cards': True, 'Price Range': 1, 'Wi-Fi': 'free', 'Delivery': True, 'Caters': True}",sF3k_ZSndah1OwduVlb8_w,"['Food', 'Coffee & Tea']",Phoenix,"2530 W Happy Valley Rd
Phoenix, AZ 85085","{'Wednesday': {'open': '06:00', 'close': '21:00'}, 'Monday': {'open': '06:00', 'close': '21:00'}, 'Friday': {'open': '06:00', 'close': '22:00'}, 'Thursday': {'open': '06:00', 'close': '21:00'}, 'Tuesday': {'open': '06:00', 'close': '21:00'}, 'Saturday': {'open': '07:00', 'close': '22:00'}, 'Sunday': {'open': '08:00', 'close': '20:00'}}",33.7154247524428,-112.114781141281,Elevate Coffee Co,[],True,121,4.5,AZ,business,85085,2
{},Y_P4hdBnB5TZD3-nsi9-jQ,"['Automotive', 'Parking']",Phoenix,"3150 S 48th st
Phoenix, AZ 85040","{'Wednesday': {'open': '00:00', 'close': '00:00'}, 'Monday': {'open': '00:00', 'close': '00:00'}, 'Friday': {'open': '00:00', 'close': '00:00'}, 'Thursday': {'open': '00:00', 'close': '00:00'}, 'Tuesday': {'open': '00:00', 'close': '00:00'}, 'Saturday': {'open': '00:00', 'close': '00:00'}, 'Sunday': {'open': '00:00', 'close': '00:00'}}",33.4198763,-111.9810431,Blue Sky Airport Parking,[],True,117,4.5,AZ,business,85040,2
{'Good for Kids': True},U6oNWTxVTnuuCL0BPRZCSg,"['Arts & Entertainment', 'Cinema']",Scottsdale,"9090  E Indian Bend Rd
Scottsdale, AZ 85250",{},33.5414882,-111.8854353,UltraStar Cinemas,[],True,116,4.0,AZ,business,85250,2
"{'Parking': {'garage': True, 'street': True, 'validated': False, 'valet': False, 'lot': False}, 'Outdoor Seating': True, 'Wheelchair Accessible': True, 'Accepts Credit Cards': True, 'Price Range': 2, 'Wi-Fi': 'free'}",3OF6i6LTzRXpwNgodv7aeQ,"['Food', 'Coffee & Tea']",Scottsdale,"15147 N Scottsdale Rd
Scottsdale, AZ 85254","{'Wednesday': {'open': '07:00', 'close': '20:00'}, 'Monday': {'open': '07:00', 'close': '20:00'}, 'Friday': {'open': '07:00', 'close': '21:00'}, 'Thursday': {'open': '07:00', 'close': '20:00'}, 'Tuesday': {'open': '07:00', 'close': '20:00'}, 'Saturday': {'open': '07:30', 'close': '21:00'}, 'Sunday': {'open': '08:00', 'close': '18:00'}}",33.6238997,-111.9249321,Press Coffee Roasters,[],True,154,4.0,AZ,business,85254,2
{'Good for Kids': True},PO2JBrCFcxd5ne-7ewDwdw,"['Arts & Entertainment', 'Stadiums & Arenas']",Scottsdale,"7555 N. Pima Rd.
Scottsdale, AZ 85258",{},33.5466082,-111.8906861,Salt River Fields At Talking Stick,[],True,123,4.5,AZ,business,85258,2
"{'Accepts Credit Cards': True, 'Price Range': 1, 'Parking': {'garage': False, 'street': False, 'validated': False, 'valet': False, 'lot': True}, 'Wi-Fi': 'free', 'Outdoor Seating': True}",BLgkoO4MKq00V2o9jOf5zw,"['Food', 'Coffee & Tea']",Phoenix,"4225 E Camelback Rd
Phoenix, AZ 85019","{'Wednesday': {'open': '06:30', 'close': '15:00'}, 'Monday': {'open': '06:30', 'close': '15:00'}, 'Friday': {'open': '06:30', 'close': '15:00'}, 'Thursday': {'open': '06:30', 'close': '15:00'}, 'Tuesday': {'open': '06:30', 'close': '15:00'}, 'Saturday': {'open': '06:30', 'close': '15:00'}, 'Sunday': {'open': '06:30', 'close': '15:00'}}",33.5092093,-111.9885861,Carmel's Coffee & Bakery,[],False,140,4.0,AZ,business,85019,2
"{'Attire': 'dressy', 'Noise Level': 'loud', 'Accepts Credit Cards': True, 'Waiter Service': False, 'Good For Groups': True, 'Alcohol': 'full_bar', 'Outdoor Seating': True, 'Takes Reservations': True, 'Has TV': True, 'Ambience': {'casual': False, 'touristy': False, 'hipster': False, 'intimate': False, 'romantic': False, 'divey': False, 'trendy': True, 'classy': False, 'upscale': False}, 'Caters': False, 'Good for Kids': False, 'Good For Dancing': True, 'Wheelchair Accessible': True, 'Take-out': False, 'Ages Allowed': '21plus', 'Music': {'background_music': False, 'live': False, 'video': False, 'jukebox': False, 'karaoke': False, 'dj': True}, 'Price Range': 2, 'Wi-Fi': 'free', 'Parking': {'garage': False, 'street': True, 'validated': False, 'valet': True, 'lot': False}, 'Smoking': 'outdoor', 'Happy Hour': True, 'Good For': {'lunch': False, 'breakfast': False, 'latenight': True, 'dessert': False, 'dinner': False, 'brunch': False}, 'Delivery': False, 'Coat Check': True}",D9EW-5pB-FvG06IfMJZquA,"['Champagne Bars', 'Bars', 'Dance Clubs', 'Nightlife', 'Lounges']",Scottsdale,"7373 E Camelback Rd
Scottsdale, AZ 85251","{'Wednesday': {'open': '21:00', 'close': '02:00'}, 'Monday': {'open': '15:00', 'close': '02:00'}, 'Friday': {'open': '20:00', 'close': '02:00'}, 'Thursday': {'open': '21:00', 'close': '02:00'}, 'Tuesday': {'open': '15:00', 'close': '02:00'}, 'Saturday': {'open': '20:00', 'close': '02:00'}, 'Sunday': {'open': '21:00', 'close': '02:00'}}",33.501891,-111.9213849,The Mint,[],True,139,3.0,AZ,business,85251,2
"{'Attire': 'casual', 'Takes Reservations': False, 'Take-out': True, 'Noise Level': 'average', 'Accepts Credit Cards': True, 'Price Range': 1, 'Waiter Service': False, 'Wi-Fi': 'no', 'Good For Groups': True, 'Outdoor Seating': True, 'Alcohol': 'none', 'Parking': {'garage': False, 'street': True, 'validated': False, 'valet': False, 'lot': False}, 'Has TV': False, 'Wheelchair Accessible': True, 'Good For': {'lunch': False, 'breakfast': False, 'latenight': False, 'dessert': True, 'dinner': False, 'brunch': False}, 'Ambience': {'casual': False, 'touristy': False, 'hipster': False, 'intimate': False, 'romantic': False, 'divey': False, 'trendy': True, 'classy': False, 'upscale': False}, 'Delivery': True, 'Caters': True, 'Good for Kids': True}",8HQ8clouLGgee99KkR4vXA,"['Food', 'Gelato', 'Coffee & Tea']",Gilbert,"2150 E Williams Field Rd
Ste 120
Gilbert, AZ 85295","{'Wednesday': {'open': '11:00', 'close': '22:00'}, 'Monday': {'open': '11:00', 'close': '22:00'}, 'Friday': {'open': '11:00', 'close': '23:00'}, 'Thursday': {'open': '11:00', 'close': '22:00'}, 'Tuesday': {'open': '11:00', 'close': '22:00'}, 'Saturday': {'open': '11:00', 'close': '23:00'}, 'Sunday': {'open': '11:00', 'close': '22:00'}}",33.3068367093802,-111.743672043085,Frost Gelato,[],True,185,4.5,AZ,business,85295,2
"{'Attire': 'casual', 'Take-out': True, 'Noise Level': 'average', 'Accepts Credit Cards': True, 'Price Range': 2, 'Waiter Service': True, 'Wi-Fi': 'paid', 'Good For Groups': True, 'Outdoor Seating': True, 'Dogs Allowed': True, 'Parking': {'garage': False, 'street': False, 'validated': False, 'valet': True, 'lot': True}, 'Has TV': True, 'Takes Reservations': True, 'Good For': {'lunch': False, 'breakfast': False, 'latenight': False, 'dessert': False, 'dinner': True, 'brunch': False}, 'Ambience': {'casual': False, 'touristy': False, 'hipster': False, 'intimate': False, 'romantic': False, 'divey': False, 'trendy': True, 'classy': False, 'upscale': False}, 'Alcohol': 'full_bar', 'Delivery': False, 'Caters': True, 'Good for Kids': False}",yZbPvIa_7nt7ekxi31SkUA,"['Hotels & Travel', 'Event Planning & Services', 'Hotels']",Scottsdale,"4000 N Drinkwater Blvd
Scottsdale, AZ 85251","{'Wednesday': {'open': '00:00', 'close': '00:00'}, 'Monday': {'open': '00:00', 'close': '00:00'}, 'Friday': {'open': '00:00', 'close': '00:00'}, 'Thursday': {'open': '00:00', 'close': '00:00'}, 'Tuesday': {'open': '00:00', 'close': '00:00'}, 'Saturday': {'open': '00:00', 'close': '00:00'}, 'Sunday': {'open': '00:00', 'close': '00:00'}}",33.4943298,-111.9224801,The Saguaro,[],True,144,3.5,AZ,business,85251,2
"{'Accepts Credit Cards': True, 'Price Range': 1, 'Parking': {'garage': True, 'street': True, 'validated': False, 'valet': False, 'lot': False}, 'Wi-Fi': 'free', 'Wheelchair Accessible': True}",obTqUQvjhMaAnS34q2SBEg,"['Food', 'Desserts', 'Ice Cream & Frozen Yogurt']",Tempe,"699 S Mill Ave
Ste 117
Tempe, AZ 85281","{'Wednesday': {'open': '11:00', 'close': '23:00'}, 'Monday': {'open': '11:00', 'close': '23:00'}, 'Friday': {'open': '11:00', 'close': '00:00'}, 'Thursday': {'open': '11:00', 'close': '23:00'}, 'Tuesday': {'open': '11:00', 'close': '23:00'}, 'Saturday': {'open': '11:00', 'close': '00:00'}, 'Sunday': {'open': '11:00', 'close': '23:00'}}",33.4237049909434,-111.939697265625,Slickables Ice Cream Sandwich,[],True,142,4.5,AZ,business,85281,2
"{'By Appointment Only': False, 'Accepts Credit Cards': True, 'Parking': {'garage': False, 'street': False, 'validated': False, 'valet': False, 'lot': True}, 'Wheelchair Accessible': False, 'Price Range': 2}",XlDKKtFbMGr27d89EDhTtQ,"['Tanning', 'Beauty & Spas']",Scottsdale,"7737 E Indian School Rd
Scottsdale, AZ 85251","{'Saturday': {'open': '09:00', 'close': '18:00'}, 'Tuesday': {'open': '16:00', 'close': '20:00'}, 'Thursday': {'open': '09:00', 'close': '22:00'}, 'Wednesday': {'open': '09:00', 'close': '22:00'}, 'Friday': {'open': '09:00', 'close': '21:00'}}",33.4946448,-111.913822,The Bronze Bar,[],True,103,5.0,AZ,business,85251,2
"{'Accepts Credit Cards': True, 'Parking': {'garage': False, 'street': False, 'validated': False, 'valet': False, 'lot': True}, 'Smoking': 'no', 'By Appointment Only': False, 'Price Range': 2, 'Wi-Fi': 'free'}",-YYlBL2gDXXIahbkayglvw,"['Beauty & Spas', 'Nail Salons']",Scottsdale,"7120 E Indian School Rd
Scottsdale, AZ 85251","{'Wednesday': {'open': '09:00', 'close': '19:00'}, 'Monday': {'open': '10:00', 'close': '19:00'}, 'Friday': {'open': '09:00', 'close': '19:00'}, 'Thursday': {'open': '09:00', 'close': '19:00'}, 'Tuesday': {'open': '09:00', 'close': '19:00'}, 'Saturday': {'open': '10:00', 'close': '19:00'}, 'Sunday': {'open': '10:00', 'close': '16:00'}}",33.49549,-111.92749,teres : A NAIL BAR,[],True,122,3.5,AZ,business,85251,2
"{'Attire': 'casual', 'Takes Reservations': False, 'Take-out': True, 'Noise Level': 'quiet', 'Accepts Credit Cards': True, 'Price Range': 1, 'Waiter Service': False, 'Wi-Fi': 'free', 'Good For Groups': True, 'Outdoor Seating': False, 'Alcohol': 'none', 'Parking': {'garage': False, 'street': True, 'validated': False, 'valet': False, 'lot': False}, 'Has TV': False, 'Wheelchair Accessible': True, 'Good For': {'lunch': False, 'breakfast': True, 'latenight': False, 'dessert': False, 'dinner': False, 'brunch': False}, 'Ambience': {'casual': True, 'touristy': False, 'hipster': False, 'intimate': False, 'romantic': False, 'divey': False, 'trendy': False, 'classy': False, 'upscale': False}, 'Delivery': False, 'Caters': False, 'Good for Kids': False}",4VSP4PlU1r09iSC4BLr6tQ,"['Food', 'Tea Rooms', 'Coffee & Tea']",Phoenix,"214 E Roosevelt St
Phoenix, AZ 85004","{'Wednesday': {'open': '07:00', 'close': '19:00'}, 'Monday': {'open': '07:00', 'close': '19:00'}, 'Friday': {'open': '07:00', 'close': '22:00'}, 'Thursday': {'open': '07:00', 'close': '19:00'}, 'Tuesday': {'open': '07:00', 'close': '19:00'}, 'Saturday': {'open': '07:00', 'close': '22:00'}, 'Sunday': {'open': '07:00', 'close': '19:00'}}",33.458999,-112.070481,Songbird Coffee & Tea House,[],True,120,4.5,AZ,business,85004,2
{'Accepts Credit Cards': True},Us-93TD-lG_kVJzDPvmppw,"['Home Services', 'Carpet Cleaning', 'Local Services', 'Office Cleaning', 'Home Cleaning', 'Professional Services']",Phoenix,"Phoenix, AZ 85018","{'Wednesday': {'open': '09:00', 'close': '23:00'}, 'Monday': {'open': '09:00', 'close': '23:00'}, 'Friday': {'open': '09:00', 'close': '23:00'}, 'Thursday': {'open': '09:00', 'close': '23:00'}, 'Tuesday': {'open': '09:00', 'close': '23:00'}, 'Saturday': {'open': '10:00', 'close': '22:00'}, 'Sunday': {'open': '10:00', 'close': '22:00'}}",33.5012754157934,-111.963765104344,I Clean Carpets,[],True,147,5.0,AZ,business,85018,2
"{'Accepts Credit Cards': True, 'Price Range': 3, 'Wi-Fi': 'free', 'Dogs Allowed': True}",ORiLSAAV4srZ_twFy1tWpw,"['Hotels & Travel', 'Event Planning & Services', 'Venues & Event Spaces', 'Hotels']",Phoenix,"2 E Jefferson St
Phoenix, AZ 85004","{'Wednesday': {'open': '00:00', 'close': '00:00'}, 'Monday': {'open': '00:00', 'close': '00:00'}, 'Friday': {'open': '00:00', 'close': '00:00'}, 'Thursday': {'open': '00:00', 'close': '00:00'}, 'Tuesday': {'open': '00:00', 'close': '00:00'}, 'Saturday': {'open': '00:00', 'close': '00:00'}, 'Sunday': {'open': '00:00', 'close': '00:00'}}",33.4473356,-112.0734239,"Hotel Palomar Phoenix, a Kimpton Hotel",[],True,116,4.5,AZ,business,85004,2
"{'Good For Groups': True, 'Noise Level': 'average', 'Music': {}, 'Accepts Credit Cards': True, 'Price Range': 2, 'Coat Check': False, 'Outdoor Seating': True, 'Alcohol': 'full_bar', 'Parking': {'garage': False, 'street': True, 'validated': False, 'valet': False, 'lot': False}, 'Smoking': 'outdoor', 'Has TV': True, 'Wheelchair Accessible': True, 'Ambience': {'casual': True, 'touristy': False, 'hipster': False, 'intimate': False, 'romantic': False, 'divey': False, 'trendy': False, 'classy': False, 'upscale': False}, 'Good For Dancing': False, 'Happy Hour': True}",NIuaxYvM_-dzmgGXwPJ1Gw,"['Pubs', 'Bars', 'Nightlife', 'Lounges']",Tempe,"526 S Mill Ave
Tempe, AZ 85281","{'Wednesday': {'open': '11:00', 'close': '02:00'}, 'Monday': {'open': '11:00', 'close': '02:00'}, 'Friday': {'open': '11:00', 'close': '02:00'}, 'Thursday': {'open': '11:00', 'close': '02:00'}, 'Tuesday': {'open': '11:00', 'close': '02:00'}, 'Saturday': {'open': '11:00', 'close': '02:00'}, 'Sunday': {'open': '11:00', 'close': '02:00'}}",33.424504999419,-111.940253246385,World of Beer,[],True,158,3.0,AZ,business,85281,2
"{'Good For Groups': True, 'Noise Level': 'average', 'Music': {'background_music': True, 'live': False, 'video': False, 'jukebox': False, 'karaoke': False, 'dj': False}, 'Happy Hour': True, 'Accepts Credit Cards': True, 'Price Range': 2, 'Coat Check': False, 'Outdoor Seating': True, 'Dogs Allowed': True, 'Parking': {'garage': False, 'street': True, 'validated': False, 'valet': False, 'lot': False}, 'Smoking': 'outdoor', 'Has TV': True, 'Wheelchair Accessible': True, 'Ambience': {'casual': True, 'touristy': False, 'hipster': False, 'intimate': False, 'romantic': False, 'divey': False, 'trendy': False, 'classy': False, 'upscale': False}, 'Alcohol': 'full_bar', 'Good For Dancing': False}",_Ne4sL68IW6lEXYvrnkt-w,"['Food', 'Beer, Wine & Spirits', 'Bars', 'Nightlife']",Tempe,"680 Mill Ave
Tempe, AZ 85281","{'Wednesday': {'open': '11:00', 'close': '02:00'}, 'Monday': {'open': '11:00', 'close': '02:00'}, 'Friday': {'open': '11:00', 'close': '02:00'}, 'Thursday': {'open': '11:00', 'close': '02:00'}, 'Tuesday': {'open': '11:00', 'close': '02:00'}, 'Saturday': {'open': '11:00', 'close': '02:00'}, 'Sunday': {'open': '11:00', 'close': '02:00'}}",33.423901989755,-111.940287351608,The Handlebar Tempe,[],True,179,3.5,AZ,business,85281,2
{'Accepts Credit Cards': True},-bVdJy8LzTNRYcSxJt2XNw,"['Home Services', 'Heating & Air Conditioning/HVAC']",Gilbert,"4326 E Claxton Ave
Gilbert, AZ 85297","{'Wednesday': {'open': '00:00', 'close': '00:00'}, 'Monday': {'open': '00:00', 'close': '00:00'}, 'Friday': {'open': '00:00', 'close': '00:00'}, 'Thursday': {'open': '00:00', 'close': '00:00'}, 'Tuesday': {'open': '00:00', 'close': '00:00'}, 'Saturday': {'open': '00:00', 'close': '00:00'}, 'Sunday': {'open': '00:00', 'close': '00:00'}}",33.281286,-111.69641,"Arizona's Dukes of Air, LLC",[],True,103,5.0,AZ,business,85297,2
"{'Accepts Credit Cards': True, 'Price Range': 1, 'Parking': {'garage': False, 'street': False, 'validated': False, 'valet': False, 'lot': True}, 'Wi-Fi': 'free', 'Outdoor Seating': True}",5iYdwupq9xiko0PCUAY6hg,"['Food', 'Coffee & Tea']",Peoria,"8387 Thunderbird Rd
Peoria, AZ 85382","{'Wednesday': {'open': '00:00', 'close': '00:00'}, 'Monday': {'open': '00:00', 'close': '00:00'}, 'Friday': {'open': '00:00', 'close': '00:00'}, 'Thursday': {'open': '00:00', 'close': '00:00'}, 'Tuesday': {'open': '00:00', 'close': '00:00'}, 'Saturday': {'open': '00:00', 'close': '00:00'}, 'Sunday': {'open': '00:00', 'close': '00:00'}}",33.61008,-112.239527,Dutch Bros Coffee,[],True,120,4.5,AZ,business,85382,2
"{'Accepts Credit Cards': True, 'Price Range': 2, 'Parking': {'garage': False, 'street': False, 'validated': False, 'valet': False, 'lot': True}, 'Delivery': False, 'Wheelchair Accessible': True}",XFm8pUV58qOB7HbIGFLIrw,"['Bakeries', 'Food', 'Grocery', 'Beer, Wine & Spirits']",Phoenix,"5345 N 7th Ave
Phoenix, AZ 85013","{'Wednesday': {'open': '07:00', 'close': '22:00'}, 'Monday': {'open': '10:00', 'close': '20:00'}, 'Friday': {'open': '07:00', 'close': '22:00'}, 'Thursday': {'open': '07:00', 'close': '22:00'}, 'Tuesday': {'open': '07:00', 'close': '22:00'}, 'Saturday': {'open': '08:00', 'close': '22:00'}}",33.516464,-112.0823359,French Grocery,[],True,106,4.0,AZ,business,85013,2
"{'Good For Dancing': False, 'Music': {'dj': False}, 'Accepts Credit Cards': True, 'Price Range': 1, 'Good For Groups': False, 'Outdoor Seating': False, 'Alcohol': 'beer_and_wine', 'Parking': {'garage': False, 'street': False, 'validated': False, 'valet': False, 'lot': True}, 'Smoking': 'no', 'Happy Hour': True, 'Has TV': True, 'Ambience': {'casual': True, 'touristy': False, 'hipster': False, 'intimate': False, 'romantic': False, 'divey': False, 'trendy': False, 'classy': False, 'upscale': False}, 'Coat Check': False, 'Noise Level': 'average'}",IwShjaQLAvqV2msU4bh3ww,"['Pubs', 'Wine Bars', 'Bars', 'Nightlife', 'Lounges']",Phoenix,"1612 E Bethany Home Rd
Phoenix, AZ 85016","{'Wednesday': {'open': '15:00', 'close': '02:00'}, 'Monday': {'open': '15:00', 'close': '02:00'}, 'Friday': {'open': '15:00', 'close': '02:00'}, 'Thursday': {'open': '15:00', 'close': '02:00'}, 'Tuesday': {'open': '15:00', 'close': '02:00'}, 'Saturday': {'open': '15:00', 'close': '02:00'}, 'Sunday': {'open': '15:00', 'close': '21:00'}}",33.523744,-112.0467307,The Whining Pig,[],True,182,5.0,AZ,business,85016,2
"{'Attire': 'casual', 'Good For Dancing': False, 'Take-out': True, 'Noise Level': 'average', 'Music': {'dj': False}, 'Accepts Credit Cards': True, 'Price Range': 2, 'Waiter Service': True, 'Good For Groups': True, 'Outdoor Seating': True, 'Alcohol': 'full_bar', 'Parking': {'garage': False, 'street': True, 'validated': False, 'valet': False, 'lot': False}, 'Smoking': 'outdoor', 'Happy Hour': True, 'Takes Reservations': True, 'Good For': {'lunch': True, 'breakfast': False, 'latenight': False, 'dessert': False, 'dinner': False, 'brunch': False}, 'Ambience': {'casual': False, 'touristy': True, 'hipster': False, 'intimate': False, 'romantic': False, 'divey': False, 'trendy': False, 'classy': False, 'upscale': False}, 'Coat Check': False, 'Delivery': False, 'Good for Kids': False, 'Has TV': True}",1NarMOcLeTcMY8TOUew_zA,"['Bars', 'Cocktail Bars', 'Nightlife']",Scottsdale,"3748 N Scottsdale Rd
Scottsdale, AZ 85251","{'Wednesday': {'open': '11:00', 'close': '02:00'}, 'Monday': {'open': '11:00', 'close': '02:00'}, 'Friday': {'open': '11:00', 'close': '02:00'}, 'Thursday': {'open': '11:00', 'close': '02:00'}, 'Tuesday': {'open': '11:00', 'close': '02:00'}, 'Saturday': {'open': '11:00', 'close': '02:00'}, 'Sunday': {'open': '11:00', 'close': '02:00'}}",33.4915705,-111.9264513,Salty Senorita,[],True,117,2.5,AZ,business,85251,2
"{'Takes Reservations': True, 'Noise Level': 'average', 'Coat Check': False, 'Accepts Credit Cards': True, 'Price Range': 2, 'Good For Groups': True, 'Dogs Allowed': False, 'Parking': {'garage': True, 'street': False, 'validated': False, 'valet': False, 'lot': False}, 'Outdoor Seating': False, 'Smoking': 'no', 'Happy Hour': True, 'Wheelchair Accessible': True, 'Alcohol': 'full_bar', 'Good For Dancing': False, 'Ambience': {'casual': False, 'touristy': False, 'hipster': False, 'intimate': False, 'romantic': False, 'divey': False, 'trendy': False, 'classy': True, 'upscale': False}, 'Music': {'dj': False}, 'Has TV': False}",A0XfklsS6vYFWRI9HifTvQ,"['Bars', 'Cocktail Bars', 'Nightlife', 'Lounges']",Phoenix,"1 W Jefferson St
Phoenix, AZ 85003","{'Saturday': {'open': '16:00', 'close': '02:00'}, 'Tuesday': {'open': '16:00', 'close': '02:00'}, 'Thursday': {'open': '16:00', 'close': '02:00'}, 'Wednesday': {'open': '16:00', 'close': '02:00'}, 'Friday': {'open': '16:00', 'close': '02:00'}}",33.4469954665414,-112.073873095866,Bitter & Twisted Cocktail Parlour,[],True,158,4.0,AZ,business,85003,2
