,biz_id,lat,lon,marker,dec_score,num,score
1371,498NL-xZfuGa_7D9obfJ_w,36.1002484,-115.3128559,dot3,yellow,1,120
1372,zIurGzYhoKsmSxFgilVnig,36.124423,-115.146372,dot3,yellow,1,144
1375,nwM6Q9WQiDYV8mZ3BYfbfQ,36.2831507,-115.2878431,dot3,yellow,1,204
1378,R3FLaYuHfSXnwA3s_PXw6Q,36.1426218,-115.1375861,dot3,yellow,1,168
1382,4Tj0eE8t5-XD_X0Zn_eoRA,36.0563143,-115.1721231,dot3,yellow,1,231
1383,SNCgQMF6fkh2q1Is92X8wg,36.273996,-115.2691789,dot3,yellow,1,227.5
1385,0jidz95lm_uJomdgCGo2Hg,36.032924,-115.205633,dot3,yellow,1,325.5
1386,10GBdcrKBSL1QFnkXWjfjQ,36.18336,-115.3098303,dot3,yellow,1,184
1388,MtHebhODUljM-_3n-DMk4g,36.1906225,-115.2588414,dot3,yellow,1,156
1395,olYdX2p1Wa_TafLHEobSOQ,36.173234,-115.2442755,dot3,yellow,1,162
1397,gMktjGqJj2qJYWJOuDcj9Q,36.2813088,-115.2875754,dot3,yellow,1,176
1401,pEYJpTbqCQLtSH_l91GbMg,36.125908,-115.197904,dot3,yellow,1,178.5
1406,wvAltxmc-qhw-oQtmyXRiw,36.0095858,-115.1177785,dot3,yellow,1,228
1418,-8NkeBMgbGX97In5NEZtqA,36.1371122,-115.1529193,dot3,yellow,1,168
1419,jlLCgHVC3gzCkfnlxuUZHA,36.101984,-115.117193,dot3,yellow,1,264
1426,DoiIvRASpaPw6z0wveDAJw,36.049805,-115.244096,dot3,yellow,1,241.5
1432,dZAYHS6wPS29reboP959fQ,36.0565834,-115.2797546,dot3,yellow,1,138
1433,DWW0NBpUdak3iB5P3Bgb6g,36.2476764,-115.2398144,dot3,yellow,1,284
1434,Sx5wIQReufLKwlb-cSQ8JQ,36.1593806,-115.1930038,dot3,yellow,1,296
1439,MnoF8A3UAghzXKSunNSn2Q,36.1214517,-115.1696112,dot3,yellow,1,123
1443,WSn5MVSNpagFlRI_Z7lMGQ,36.10099814,-115.2981448,dot3,yellow,1,138
1453,BIDo9kJgny-n6XlBkGlrmw,36.0138313,-115.1536444,dot3,yellow,1,96
1455,FcM3VBTSDcJh4fykOpQP5A,36.2745727,-115.2531,dot3,yellow,1,180
1463,FBW2tWjPAp3PmF-gMtdNlA,36.1013118,-115.2983219,dot3,yellow,1,228
1464,ciUVbSBGDVtIZr8Os4cGvg,36.1002283,-115.2098642,dot3,yellow,1,232
1465,SWSZdo4sBhrcQSmN5e1myg,36.0977777,-115.2975745,dot3,yellow,1,135
1469,YgNhunvo65zAO1FqS3WdWw,36.0343589,-115.1190427,dot3,yellow,1,144
1470,ywnY2EoUlboGgmXTuczbYQ,36.1266315,-115.1994302,dot3,yellow,1,101.5
1474,f7JGLeuEb8eq3mB9oPC9Pg,36.1583137,-115.116461,dot3,yellow,1,152
1476,4fxKx3Et2w1przN7IsXi8A,36.02217255,-115.0917806,dot3,yellow,1,122.5
1478,sKakNuBkT4-Jc7ugp9GGew,36.1602235,-115.2915112,dot3,yellow,1,276.5
1484,438PWr0GLaVbZ-Cj3WyYYA,36.167,-115.28134,dot3,yellow,1,105
1497,VDC6Sh5MFSnOtE_Nje9AYA,36.0596893,-115.1715273,dot3,yellow,1,95
1498,jOgSvW9VNw0Cw9p8w5A2JQ,36.12203631,-115.1739295,dot3,yellow,1,279
1499,MQqf0EPF7TOte49T2Op2Kw,36.219859,-115.250331,dot3,yellow,1,105
1503,au4X4psU-hsWqpz8UR6Kyg,36.07097,-115.243522,dot3,yellow,1,189
1504,wv2AUfRGki23WqQ5nul6Pw,36.0564161,-115.1637269,dot3,yellow,1,224
1505,VUk5T-D5EYoX4faKHrEo1w,36.0131849,-115.1192992,dot3,yellow,1,210
1506,RFbAMMYjTN8uRKFPfrL-Aw,36.01077652,-115.1371384,dot3,yellow,1,227.5
1507,O9ro4MvZ7LDQC76zLEg7AQ,36.11949,-115.169667,dot3,yellow,1,95
1509,HsH0KMRoQCQ2bPqsfgCtlg,36.115602,-115.102291,dot3,yellow,1,176
1514,cyXNwqjzLHgtH0aE3nCEdw,36.1972317,-115.2640956,dot3,yellow,1,318.5
1518,gl4T1-8baLVWGVvBkka3WQ,36.1264829,-115.1923641,dot3,yellow,1,129.5
1522,RbeQtptWcltLiS_4MKijOw,36.15963403,-115.2327211,dot3,yellow,1,148
1528,FsZmWAl2HH0aS38ZaS9Z2g,36.015956,-115.119349,dot3,yellow,1,328
1529,7Dznb4ZA6swheppiS9nPig,36.173253,-115.144747,dot3,yellow,1,244
1531,3eERfPI8Ak8383vb5x4Gow,36.1595644,-115.2864495,dot3,yellow,1,96
1534,E7RvFsgImFGoTE437DJdPA,36.1160369,-115.1723599,dot3,yellow,1,202.5
1537,9vv4aOYHeH_uBq_-AI9oEA,36.126402,-115.194894,dot3,yellow,1,132
1538,6gugg5XY66ukGewmOptSKw,36.12996911,-115.1470586,dot3,yellow,1,327
1539,UigtwOB_B0Wba3yH4IK1AA,36.112044,-115.182324,dot3,yellow,1,119
1544,mergQjOh4vok_U1Jg8rVzQ,36.128269,-115.173015,dot3,yellow,1,112
1549,f2Iga3A59AFYwoeAvc3e6A,36.10189101,-115.2001047,dot3,yellow,1,318
1552,ZEOiwWUDKL_4ZZz2TWiUUg,36.1135342,-115.1684081,dot3,yellow,1,185
1553,tkHy13-6Iuc46OgBbmAaTw,36.1345821,-115.1516104,dot3,yellow,1,99
1555,OdfNxfeoEe2M27LeliPQ_A,36.0996154,-115.1134551,dot3,yellow,1,104
1558,wn2rSHNUDewPO7r5uWU4Yg,36.103191,-115.168455,dot3,yellow,1,142.5
1559,HXS0lWoRrsjMPg9llKTAJQ,36.238878,-115.2103065,dot3,yellow,1,128
1560,fVnwF9ZelwNUTsV_k3XWzw,36.125587,-115.211199,dot3,yellow,1,182
1564,HtpcvGtgOznIzYp9EIDNJA,36.10060967,-115.3146327,dot3,yellow,1,225
1571,h5eI0jMUwWxTIQ8diNDt0A,36.124423,-115.146372,dot3,yellow,1,141
1572,LZklCs8ZGLOFIeQVcoedgQ,36.14573502,-115.1565929,dot3,yellow,1,104
1575,fCkgtZUUM5qmU_-KWQiJuQ,36.1265592,-115.213272,dot3,yellow,1,240
1576,vrf1r48AlfLdgm-x7C1aMw,36.0520299,-115.2792233,dot3,yellow,1,168
1580,6UqTTEns7f6BU0Q1qlGFOA,36.1265452,-115.2192076,dot3,yellow,1,133
1582,LMIIt37FvMUSZJy3J04Wsw,36.14813295,-115.1557732,dot3,yellow,1,287
1584,TIUynSnZ0_tPilJTvTzMXQ,36.1139221,-115.2803993,dot3,yellow,1,248.5
1585,45wKKB8lD5c-wJtTyd7C8w,36.1182191,-115.1357269,dot3,yellow,1,210
1586,vN8VznQUky5gJO5zV4N1XQ,36.1181399,-115.135927,dot3,yellow,1,144
1597,vKSRdX3g9kw3Xakw9FsyMQ,36.09496641,-115.1769688,dot3,yellow,1,280
1604,131oUL1FGLOg0AxbBxCtzg,36.175,-115.136389,dot3,yellow,1,96
1609,3r3Nt3ih6RSjtjgcIJXqwQ,36.0130882,-115.1530086,dot3,yellow,1,224
1612,FcsjpyoUDp8oR0OblxG-cg,36.05103716,-115.2440417,dot3,yellow,1,98
1615,MfQWzjADewehBJaK4oGj3g,36.1255374,-115.2112409,dot3,yellow,1,318.5
1619,2mKC1oXdGCl2w8SAZK8fjw,36.1069705,-115.1671331,dot3,yellow,1,203
1620,8sHbgZhxhaHTyvwm4IAfWg,36.08170954,-115.1376378,dot3,yellow,1,217.5
1621,fCfHTImR20vtL1koU_H9eQ,36.1261521,-115.2105683,dot3,yellow,1,140
1624,vB-sXh9XzFZSy_LAdjAKZQ,36.1929381,-115.3055866,dot3,yellow,1,232
1635,OKl4Qdg_zAwpQMhshD_0Zg,36.1143876,-115.1809762,dot3,yellow,1,249
1637,7zlhizyTYUTqAqQz6w416A,36.1592907,-115.3509522,dot3,yellow,1,200
1638,41Lse9Lm8l2ai-txhbQIGQ,36.1551327,-115.334816,dot3,yellow,1,228
1639,_LjNO1X-jFr_HWSfnkTP_Q,36.011877,-115.175816,dot3,yellow,1,294
1640,G9FJnn6qBUXMP2IZk32h7w,36.12459632,-115.1465866,dot3,yellow,1,159
1642,1EF9J1TGjxX5gXB3U8hjvA,36.10266711,-115.1735733,dot3,yellow,1,185.5
1644,Jg5Dw1uQSy_emuQydIkjIw,36.066304,-115.255162,dot3,yellow,1,192
1653,-36CwMJZJigqPMYrx9BJzw,36.1104125,-115.2067011,dot3,yellow,1,232.5
1654,9kOeqJmBrieJpTWMih50dA,36.0367597,-115.2430774,dot3,yellow,1,154
1658,0enMncxkQZB0-rHnoFMGLg,35.9986631,-115.2038275,dot3,yellow,1,168
1659,Snvt71a7KDWYxeltag2zLA,36.01979,-115.15036,dot3,yellow,1,234.5
1661,dUcVEbrz9jmzEftV5gosIw,36.1710451,-115.1465531,dot3,yellow,1,128
1667,xl5w8jkI_9uhR10qGncH9A,36.0113116,-115.1747074,dot3,yellow,1,304.5
1675,fiSbGmzv57BPNDr8HL2wyA,36.006758,-115.116175,dot3,yellow,1,245
1688,wB1GOrySpkix4Phmt5lObA,36.051991,-115.17155,dot3,yellow,1,329
1691,QSrv56Eqa7xjCMtv5-BgBQ,36.141121,-115.1366241,dot3,yellow,1,255.5
1693,lrrW5UAXn_FPQySynu5DrA,36.1909769,-115.304085,dot3,yellow,1,280
1695,1ONHtBx7aAU4Gsr_jx-pGg,36.0687779,-115.1768402,dot3,yellow,1,208
1697,qJjPXyGCBDzKcj4bahQraA,36.01979,-115.15036,dot3,yellow,1,236
1698,bH6UxhVuIeQ72mBGtPV9dQ,36.18,-115.14,dot3,yellow,1,185.5
1699,6Oh_zSwy3ec-ThAqHqGj9A,36.1014914,-115.2054234,dot3,yellow,1,144
1703,AOCSNRE0-tF18BOPsiWkLg,36.11949,-115.169667,dot3,yellow,1,156
1710,XTc340DNx31orf7FR4DSkw,36.11343746,-115.2974709,dot3,yellow,1,115
1711,BTuIIugHm1meyJGG9_HJgA,36.1371122,-115.1529193,dot3,yellow,1,212
1712,vEXLYkNgmD922ClQ1YDXKQ,36.0121499,-115.1533034,dot3,yellow,1,94.5
1716,XKNY6TytwvkfOiKYRMxRhg,36.1214517,-115.1696112,dot3,yellow,1,108.5
1717,EKR3hv8vhML4xbkp9Hf9mQ,36.195559,-115.2464634,dot3,yellow,1,284
1718,DmRw9flaIQ1VTdmjGspN6A,36.1407035,-115.1823137,dot3,yellow,1,112
1728,hrOYw0Lx8CUSIFczJv7Fug,36.04206201,-115.1834151,dot3,yellow,1,180
1729,uVoXD5EUDJlJ_Kfk3lQpNA,36.1152568,-115.1655364,dot3,yellow,1,143.5
1730,WKLenSMffHdt_U7c2RDO7w,36.1135342,-115.1684081,dot3,yellow,1,185.5
1731,5W48_DnrXVD7EbtmE4pxOQ,36.279407,-115.206454,dot3,yellow,1,201
1734,RC8B7Abs59aogAxzwkAYmg,36.1374016,-115.1615956,dot3,yellow,1,111
1743,ud94l5Yt1bregMm170LE5w,36.1284289,-115.314551,dot3,yellow,1,210
1748,R4mr0sYATMaYHBLDKiglEQ,36.1260764,-115.2059767,dot3,yellow,1,224
1753,eo2XFcJQVF2e_n2N25LnoQ,36.0153561,-115.1185146,dot3,yellow,1,140
1756,5N_W39NYmIPO-Vo0DNVPRg,36.1407035,-115.1823137,dot3,yellow,1,189
1760,KSVWvntSm8VaLK6ljWsuoA,36.0897171,-115.2431228,dot3,yellow,1,185.5
1762,H4tNhl1-NF93JsVJHp7Dkw,36.0121499,-115.1533034,dot3,yellow,1,208
1765,HnPMt4Lub6LV9YddPoh1IQ,36.1439829,-115.2796682,dot3,yellow,1,136
1778,OBUQ86JDhbGWdSxmyIt7Dw,36.128561,-115.1711298,dot3,yellow,1,165
1783,glLo_FNtgQ7OmAR8hUrDqQ,36.0802868,-115.1592718,dot3,yellow,1,102.5
1785,QBJrNGuM7A8V3amEKBlpOw,36.1143876,-115.1809762,dot3,yellow,1,132.5
1790,1_UbvYpj7N-jE2VYICPl2Q,36.1146675,-115.3061509,dot3,yellow,1,224
1792,SfzHZTjbQ1yHBFNrtaFtsQ,36.08358083,-115.1498508,dot3,yellow,1,100
1793,FT3fZDLg8EiL1V2I2aKalg,36.0765176,-115.1533426,dot3,yellow,1,98
1794,ZN1erjN3huMbkGAS0V0DOg,36.1691517,-115.2913521,dot3,yellow,1,102.5
1795,Xo9a2Vm83Fao6MpprxWcKw,36.1434155,-115.2757916,dot3,yellow,1,316
1798,3T-tuQOo7r0GApFc4sBV-A,36.1429917,-115.2254682,dot3,yellow,1,212
1799,Lkk06qxSgRHH2gDuuB_WkQ,36.2476774,-115.2398152,dot3,yellow,1,155
1801,ZRHDA3fLcwQsrBqUEo8KIg,36.039711,-115.198017,dot3,yellow,1,126
1817,uTd7ksJAy7Zta9r0UXQIuA,36.170349,-115.144506,dot3,yellow,1,156
1824,wetCkf15H70FMjYwQ6s7Sg,36.1152241,-115.2939712,dot3,yellow,1,100
1828,u0cuE27NIdXAil6i-scRGw,36.1428,-115.278464,dot3,yellow,1,279
1836,S9vMfHWXGviNQMZOEZYGhw,36.103699,-115.172602,dot3,yellow,1,178.5
1839,DRMwvfM0fg-GY4hD5P9apA,36.0574572,-115.120315,dot3,yellow,1,157.5
1841,l3FM8f22YKXnWjsb9rejvQ,36.306775,-115.2790394,dot3,yellow,1,292
1842,LTyUyGdEvDsdpvxszrTZDw,36.1248839,-115.3250841,dot3,yellow,1,296
1851,w2laxcyc6QS28DLbXnfAMg,36.01908848,-115.2703357,dot3,yellow,1,217.5
1853,GQfhHEq4R_0lJ8_4sorGxQ,36.055622,-115.283688,dot3,yellow,1,217
1854,_ovS0tPR0-kWtQDtCFE3KA,36.071411,-115.278723,dot3,yellow,1,201
1858,xDsnQkMPtpZQiMp8nZg5Yw,36.2414968,-115.0794033,dot3,yellow,1,248.5
1860,P6HbQnaNOqp9MDgrmbUTRQ,36.15936622,-115.1720087,dot3,yellow,1,255.5
1862,JA_NKHJIfko50CIgfluS-w,36.0113116,-115.1747074,dot3,yellow,1,297.5
1863,vwAvFkrB9459ucTugR7rKw,36.121558,-115.169758,dot3,yellow,1,111
1868,XZHy1Ba36Y1Y1LRHguZjwQ,36.1451859,-115.1766297,dot3,yellow,1,260
1878,0tUlPATGNNR7zq5uzh3nog,36.1371122,-115.1529193,dot3,yellow,1,225
1884,C0r1yj7CBKMXc4Up_5Nmhg,36.0387056,-115.1986027,dot3,yellow,1,276.5
1888,rQ7arVWx_IfTXbnWBfqG9w,36.1068162,-115.1721927,dot3,yellow,1,122.5
1891,XjeKDsWp5ZzU5eFUDrgR8w,36.069826,-115.224964,dot3,yellow,1,132
1899,Tr5bj3rSbVZqWRheT3-oAg,36.1442339,-115.2418447,dot3,yellow,1,102.5
1904,3KT9nr1FTTAWPSSm_KVWgQ,36.194505,-115.259773,dot3,yellow,1,93
1907,0Z1hji18LaNW3Me21oC96g,36.194482,-115.241601,dot3,yellow,1,180
1908,elX-wEdhFR8Kg1Ngj4hdNQ,36.10883583,-115.0613113,dot3,yellow,1,171.5
1910,NoTvR07WRCv4FAccWu-oTA,36.1546096,-115.2077903,dot3,yellow,1,224
1912,ZY2ipPFrt46kjigW0qbRVg,36.1374016,-115.1615956,dot3,yellow,1,174
1914,81ytc4fGFBqkN3HtEon9qA,36.16939051,-115.1454799,dot3,yellow,1,225
1916,uck7Ak83gz2ejesPzMLTBQ,36.2183699,-115.2445146,dot3,yellow,1,252
1919,zBM9uW6oesXcDhuwCQWSEg,36.11548217,-115.1865864,dot3,yellow,1,206.5
1920,W4_XepgslfUN-8j3iYAXwg,36.1608317,-115.062655,dot3,yellow,1,108
1921,GS9BIDELUnYgAKznlpUirA,36.1438599,-115.178936,dot3,yellow,1,171
1922,HBfqS7Os3_57hWhlGXrPsA,36.1757303,-115.2910289,dot3,yellow,1,145
1927,ZOa7CkROQBhLuATpNHcHgg,36.123559,-115.16908,dot3,yellow,1,210
1935,NWN9J0ehlwqVFXiBl4j5EQ,36.1085525,-115.0570679,dot3,yellow,1,176
1937,GZtEs_bIcMe8sxJFwZn1XQ,36.1085525,-115.0570679,dot3,yellow,1,135
1938,h16e3XoDeeNdWjOT7JtRnw,36.28633,-115.178472,dot3,yellow,1,199.5
1941,mIUY44NkBL6l5RTyeTzN2Q,36.112737,-115.278208,dot3,yellow,1,140
1949,dAMoHX6zBR4uvwKx6SetmQ,36.1757303,-115.2910289,dot3,yellow,1,162
1950,6AmBMN_8KBxjFii4inppJw,36.1259475,-115.2188254,dot3,yellow,1,125
1951,kALWQ76kSTrt_WhdjLAs3g,36.115194,-115.118622,dot3,yellow,1,252.5
1952,QFmcDvpO1qLbSMtmddxF2Q,36.1138449,-115.3077909,dot3,yellow,1,171
1953,jWGm_Wol4qHyi6OHv2dqUA,36.0410251,-115.1722594,dot3,yellow,1,252
1954,et-odMgalfrBGzhuMWoy3Q,36.08316991,-115.1505439,dot3,yellow,1,198
1955,w14UHRCdBWDTBhWoRq1emw,36.061812,-115.251761,dot3,yellow,1,227.5
1956,CBumPtpjISns8paiSwtlLw,36.103295,-115.1676,dot3,yellow,1,120
1963,7fuiTVuFt7CTAQRpFQf8DA,36.30256691,-115.2823852,dot3,yellow,1,138
1967,c6op8GXGXxzeEvl3C3mPXA,36.11576,-115.192665,dot3,yellow,1,185
1968,lytsOcdjCk9KTf20eHbBFQ,36.08282213,-115.1391984,dot3,yellow,1,156
1969,LVUQqdy6sGRXO7UJqhC8-A,36.1143211,-115.0918871,dot3,yellow,1,120
1973,YLLgpK6W2JSO4QLT-LM2Fw,36.3067315,-115.2772047,dot3,yellow,1,138
1974,fO4Da8qQtt7pH1WmLWRPvg,36.0101596,-115.1353046,dot3,yellow,1,220.5
1980,iixLYn4-HwBUvgS4wQmQKQ,36.11658884,-115.1943705,dot3,yellow,1,273
1982,H8MNEORY5wNTC1lQ-p9BuQ,36.1298281,-115.1157458,dot3,yellow,1,232
1983,_aRnypLaHgZ7E9wZqHilOg,36.085343,-115.11937,dot3,yellow,1,140
1985,Uvdw8gzQTPkt7SPmx5W7Eg,36.1691517,-115.2913521,dot3,yellow,1,147
1986,wZIryTDCEYtUvUqIGY9hPA,36.055832,-115.120023,dot3,yellow,1,192
1989,VS5fjHl3mtfaaOHI74UoYw,36.0765586,-115.2986392,dot3,yellow,1,227.5
1990,oWiicnW4twnBLFT3sAVpGA,36.114988,-115.147904,dot3,yellow,1,290.5
1991,1TsUj0DVJ0y_bTTdmphmvw,36.1066864,-115.1370841,dot3,yellow,1,105
1994,0sGv8StC2mq49VeqevMiQQ,36.115524,-115.13359,dot3,yellow,1,114
2004,p73kWm6xxLuJ_dNl_LuDcQ,36.2183821,-115.3161937,dot3,yellow,1,112.5
2005,7PQRP9l2cSSqjbQdsXL8yw,36.2188016,-115.3253044,dot3,yellow,1,102
2006,eXY0FZUUVkXXoXt53cUgAQ,36.26483,-115.257743,dot3,yellow,1,300
2007,iu-GLKS8OOE6jY1Zmf4x4Q,36.1005923,-115.295766,dot3,yellow,1,102
2009,40axkHtNTmROdIMQJ_gOsw,36.1167652,-115.2062795,dot3,yellow,1,192
2011,Kma0nPwuWfqelROxRIwLRw,36.264515,-115.2566567,dot3,yellow,1,267.5
2013,d-RORs3TaBgYgBb0tLzMIA,36.2638103,-115.256869,dot3,yellow,1,138
2014,1dnarzaw3bwFrK38hldi_Q,36.089494,-115.138026,dot3,yellow,1,144
2016,y18_x-NKD-V3EiLwkSj8Gw,36.200972,-115.122717,dot3,yellow,1,122.5
2028,AKyTwyfCRHAQ-W4oMRKVtA,36.1447744,-115.2971808,dot3,yellow,1,280
2030,j0Cwi0GmIFEC5g9lHmWb-A,36.1142391,-115.1727367,dot3,yellow,1,238
2033,f_LpprTSkr8jyQ2uXa9sIg,36.089494,-115.138026,dot3,yellow,1,210
2041,2APLRFL-VCJwZkB-WQe-eA,36.1295416,-115.1325897,dot3,yellow,1,228
2042,RSBdMDQF1nYBj7NTUCdxHw,36.1309039,-115.1960063,dot3,yellow,1,196
2045,tc1w6LZUUB9gRMmKYzkIjQ,36.1440005,-115.206161,dot3,yellow,1,129.5
2048,vbuePEUjg869T_HWyz0qCw,36.1697096,-115.1236952,dot3,yellow,1,128
2049,yBvj8B6e0Bj7TRM2743Afw,36.1260199,-115.219839,dot3,yellow,1,101.5
2055,QtWleJLRz8Ub-54oW1EBEQ,36.27698215,-115.2084751,dot3,yellow,1,105
2058,ehaKxqZX0nn-rvFFhhL0hA,36.172493,-115.197296,dot3,yellow,1,122.5
2059,m9K8o-paI6w500w9P8G9pg,36.1441379,-115.2775151,dot3,yellow,1,192.5
2075,hD_tY2zhUv7vMq6e9sg1ug,36.12107224,-115.1716626,dot3,yellow,1,249
2078,pI70lagk6M2cHExvRGBEyg,36.089494,-115.138026,dot3,yellow,1,276.5
2079,S3iZm7-MKPhvXWZRPqC_Og,36.1441362,-115.1774972,dot3,yellow,1,105
2080,n2vuEfMHtM1ZE2LR9ppLXg,36.0216397,-115.2776613,dot3,yellow,1,207
2084,32f43CI5i1oCleGZG5kQFA,36.124423,-115.146372,dot3,yellow,1,186
2085,fUvt8TzKQ21NnTSShm7I-g,36.07245446,-115.1013189,dot3,yellow,1,154
2091,XWgsRwCgUfd5xDdNwGyMTA,36.1744952,-115.2608371,dot3,yellow,1,184
2094,vN_Dpq_67Um_AA1agBDs3w,36.1727435,-115.1455849,dot3,yellow,1,105
2099,MgMh64Y-gfu7pnak0oqF7g,36.15937617,-115.3506779,dot3,yellow,1,203
2109,N8uXuqa_Pee3PuUD_oU8EQ,36.1156902,-115.1713943,dot3,yellow,1,294
2110,RBoU_WZIPnZBNlbb2DHzHA,36.1634312,-115.2072287,dot3,yellow,1,133
2111,CwWLLNmlH6NarP2gsGQTSA,36.0918639,-115.1751614,dot3,yellow,1,267
2112,FdFyXE6qgDSNGyfVzTsJmA,36.121558,-115.169758,dot3,yellow,1,96
2114,px45x27eir8RyN6YjX-VWQ,36.170384,-115.1439296,dot3,yellow,1,264
2115,uK02Gc9r2lqgbLoG3aznTg,36.239064,-115.206628,dot3,yellow,1,105
2117,wLK4Ifw0XGlaeOD125PrEQ,36.1139419,-115.3084925,dot3,yellow,1,202.5
2120,6Sju5af4E0CnxngJcE1RPQ,36.1134879,-115.152279,dot3,yellow,1,145
2121,uBXSxanoPdT_Jc_x0_7ggg,36.2074847,-115.2682033,dot3,yellow,1,269.5
2126,sG-fXLyIrR2fBIObuBrkrg,36.1148713,-115.2066735,dot3,yellow,1,200
2129,DUDX6e_9RPEdyvyJ88w4sA,36.036676,-115.242713,dot3,yellow,1,174
2130,5OKffUNl_FrUXTqgZFCejg,36.10305008,-115.2025182,dot3,yellow,1,196
2133,3rNsz7qxJTyyQPGUYGDmsg,36.0860344,-115.3073116,dot3,yellow,1,261
2135,htIMKHDjCIHJALQOdY1keA,36.0209438,-115.267744,dot3,yellow,1,186
2161,jiXsSkXDx60rafcprwNqpA,36.169148,-115.13865,dot3,yellow,1,276.5
2165,XpdKTCAPOSUj50fTnW94aA,36.108418,-115.278353,dot3,yellow,1,136
2170,mzQp4bnowm0ELC7aJOqpLQ,36.118221,-115.172532,dot3,yellow,1,312
2173,ukQM_fKwj9go1fxFODynAQ,36.1526639,-115.1517943,dot3,yellow,1,124
2177,0gsYv0BRBxd5wDYDsB9wDw,36.1460091,-115.3010489,dot3,yellow,1,182.5
2179,aOxyvODx3QeaE-jpw92hzw,36.1527015,-115.2076699,dot3,yellow,1,105
2183,BY5vQCkob7bO7S-9Z8QQZA,36.12528259,-115.2735809,dot3,yellow,1,108
2186,5j42VVdxGvMutcS44ZlWaw,36.168245,-115.13913,dot3,yellow,1,98
2188,n0p8WRWAT5W6Ea3bcDJdqw,36.020555,-115.089966,dot3,yellow,1,198
2191,9b7MUe2D37ZSJ6RegW-SWA,36.1060731,-115.1727487,dot3,yellow,1,164.5
2194,yk9R3XBW6-zqrS3VIhkLFQ,36.10050402,-115.3134441,dot3,yellow,1,100
2195,_2FUpthYr7h9VLNbe9Gxyw,36.130313,-115.274574,dot3,yellow,1,156
2196,QD8wcMoJ7YPBCA5uKA27zg,36.055251,-115.225806,dot3,yellow,1,182
2206,84P81rt77GXdsRI7MpIlLw,36.0202523,-115.2681693,dot3,yellow,1,287
2207,xoYY0F5hrs00h285tWmZZA,36.1275008,-115.1659163,dot3,yellow,1,322
2208,m6JwiGrKrs0XCmH9ij3fmA,36.102099,-115.174634,dot3,yellow,1,291
2215,sJg0ELnsDeuFUJcVubF98g,36.1162576,-115.1378386,dot3,yellow,1,132
2217,JyOWfIFwzz1rq_NUdwXMRQ,36.0944424,-115.2079863,dot3,yellow,1,227.5
2225,opHJx-AhrybR3mhMRRZF6w,36.0680069,-115.1763677,dot3,yellow,1,185.5
2226,cMr1t7WlChRhfh3rzsVY1Q,36.2788812,-115.2066638,dot3,yellow,1,174
2227,8_7FOY-N7MVhNM1F-PbAoQ,36.128561,-115.1711298,dot3,yellow,1,180
2230,U-bjx_yXSo7KtJS8CBFr_w,36.1261213,-115.1376144,dot3,yellow,1,262.5
2233,swVh8vZEplsQnGoGOt_ABg,36.128561,-115.1711298,dot3,yellow,1,126
2237,EZj6TccVNlvYLSEI6dbyeQ,36.128561,-115.1711298,dot3,yellow,1,207
2244,wXKNBXkSlJsRz5ONFnEp6Q,36.015643,-115.153742,dot3,yellow,1,189
2247,PGkKmZIK_tCMbLPy1BRwMg,36.2067953,-115.3023396,dot3,yellow,1,262.5
2248,qCDUldhRjpbAtiU7WsMCdA,36.021245,-115.266568,dot3,yellow,1,196
2251,fJX4coaMuEwipbQlkhskWQ,36.06892544,-115.2984943,dot3,yellow,1,120
2255,3ax5VsgwzNRAjrWcozCPBw,36.020945,-115.267745,dot3,yellow,1,227.5
2256,0FfB4c7KABDCFITS4rPY_Q,36.1151835,-115.2411327,dot3,yellow,1,206.5
2258,Y4lHYb28Uj2W4E9moKcfCw,36.2187911,-115.3140297,dot3,yellow,1,294
2259,D-j9DMfwe7fqhI2yXNrgiQ,36.10198284,-115.2014914,dot3,yellow,1,204
2261,mRSPWLcmFH8pf4_sy_znRA,36.1587612,-115.2096005,dot3,yellow,1,108
2264,0H7ewZ656xM0bulSMowWtQ,36.102015,-115.2965319,dot3,yellow,1,224
2269,ArhWxXLmPiyShXwBQvoUUw,36.2786792,-115.2063908,dot3,yellow,1,154
2270,kMugPCLZw8-NJCdBEo-wjw,36.11814117,-115.1359253,dot3,yellow,1,120
2279,pvAq7zHW3E1HzUgp95wIAA,36.1248783,-115.279894,dot3,yellow,1,260
2284,Uprew1lLvoZGMaDPlP9Yiw,36.0208475,-115.1247156,dot3,yellow,1,157.5
2288,3vUKmOsGepPY64Du5oHo-A,36.1987096,-115.2833586,dot3,yellow,1,119
2290,BdHq8McnAFZ_TinhrQrNuQ,36.0625875,-115.2523959,dot3,yellow,1,243
2292,snWpJGBxuw5HpyPRlGk-Lg,35.9837636,-115.1900465,dot3,yellow,1,97.5
2297,joIBhif6Aj8JXe7L3rGBYA,36.2770944,-115.2065226,dot3,yellow,1,96
2300,NUl8uEz5ijDAZvkgCQrrpA,36.2760304,-115.120388,dot3,yellow,1,98
2301,dAh3XQTvnLmUZKrjeXi0RA,36.08535,-115.207495,dot3,yellow,1,168
2304,3Qex2o9pbVndRFD96qZk7A,36.2499068,-115.2421123,dot3,yellow,1,97.5
2309,7zVnLI7ldlUCXuoRxNwVzA,36.072148,-115.093923,dot3,yellow,1,212
2319,s-OomSmBbKJnAkPvCuXFgA,36.1251453,-115.2979334,dot3,yellow,1,206.5
