attributes,business_id,categories,city,full_address,hours,latitude,longitude,name,neighborhoods,open,review_count,stars,state,type
"{'Wheelchair Accessible': True, 'Alcohol': 'full_bar', 'Has TV': True, 'Music': {'video': False, 'dj': False, 'jukebox': False, 'live': True}, 'Outdoor Seating': False, 'Smoking': 'outdoor', 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}, 'Price Range': 2, 'Noise Level': 'very_loud', 'Happy Hour': False, 'Accepts Credit Cards': True, 'Good For Dancing': False, 'Ambience': {'romantic': False, 'intimate': False, 'upscale': False, 'trendy': False, 'hipster': False, 'casual': True, 'touristy': False, 'classy': False, 'divey': False}, 'Good For Groups': True, 'Coat Check': False, 'Good for Kids': False}",BcBxTyj09Wu-w0KA1QvKTA,"['Arts & Entertainment', 'Performing Arts', 'Nightlife', 'Music Venues']",Phoenix,"440 N 32nd St
Phoenix, AZ 85008","{'Friday': {'close': '18:00', 'open': '10:00'}, 'Wednesday': {'close': '18:00', 'open': '10:00'}, 'Tuesday': {'close': '18:00', 'open': '10:00'}, 'Thursday': {'close': '18:00', 'open': '10:00'}, 'Monday': {'close': '18:00', 'open': '10:00'}}",33.4544224,-112.0147669,Celebrity Theatre,[],True,80,3.5,AZ,business
{'Good for Kids': True},fKwCjTBOmwcbl4XtYRZToQ,"['Museums', 'Landmarks & Historical Buildings', 'Arts & Entertainment', 'Public Services & Government']",Phoenix,"6101 E Van Buren St
Phoenix, AZ 85008","{'Saturday': {'close': '16:00', 'open': '12:00'}, 'Monday': {'close': '17:00', 'open': '09:00'}, 'Sunday': {'close': '16:00', 'open': '12:00'}, 'Friday': {'close': '17:00', 'open': '09:00'}, 'Thursday': {'close': '17:00', 'open': '09:00'}, 'Wednesday': {'close': '17:00', 'open': '09:00'}, 'Tuesday': {'close': '17:00', 'open': '09:00'}}",33.4472067107709,-111.95315170950902,Hall of Flame Fire Museum,[],True,31,4.0,AZ,business
"{'Wheelchair Accessible': True, 'Accepts Credit Cards': True, 'Price Range': 2, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}}",XLqnjlLYt0_q_NG7l_BpMA,"['Food', 'Grocery', 'Shopping', 'Wholesale Stores']",Phoenix,"4502 E Oak St
Phoenix, AZ 85008","{'Saturday': {'close': '18:00', 'open': '09:30'}, 'Monday': {'close': '20:30', 'open': '10:00'}, 'Sunday': {'close': '18:00', 'open': '10:00'}, 'Friday': {'close': '20:30', 'open': '10:00'}, 'Thursday': {'close': '20:30', 'open': '10:00'}, 'Wednesday': {'close': '20:30', 'open': '10:00'}, 'Tuesday': {'close': '20:30', 'open': '10:00'}}",33.4739239,-111.984541,Costco,[],True,73,4.0,AZ,business
"{'Wheelchair Accessible': True, 'Accepts Credit Cards': True, 'Price Range': 2, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}}",Y1eMoHPnhwoOcYsKxGl74g,"[""Women's Clothing"", 'Fashion', 'Shopping', 'Accessories']",Phoenix,"3135 E Lincoln Dr
Phoenix, AZ 85016",{},33.5307752,-112.01486440000001,Loehmann's Inc,[],False,8,4.5,AZ,business
{'Accepts Credit Cards': True},7ziCtAd4v8-cE_PJ-SoobQ,"['Post Offices', 'Flowers & Gifts', 'Shopping', 'Public Services & Government', 'Drugstores']",Phoenix,"4416 E Camelback Rd
Phoenix, AZ 85018","{'Saturday': {'close': '15:00', 'open': '09:00'}, 'Monday': {'close': '19:00', 'open': '09:00'}, 'Sunday': {'close': '15:00', 'open': '11:00'}, 'Friday': {'close': '19:00', 'open': '09:00'}, 'Thursday': {'close': '19:00', 'open': '09:00'}, 'Wednesday': {'close': '19:00', 'open': '09:00'}, 'Tuesday': {'close': '19:00', 'open': '09:00'}}",33.5250487,-111.9666055,Camelback Pharmacy,[],True,4,4.0,AZ,business
"{'Wheelchair Accessible': True, 'Accepts Credit Cards': True, 'Price Range': 3, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': False, 'street': False}}",Jf-FUvn6j86oPQhKNIHFJw,"['Shopping', 'Home Decor', 'Home & Garden']",Phoenix,"8801 N Central Ave
Phoenix, AZ 85020",{},33.5650982,-112.0737503,Nielsen Diversified,[],True,5,4.0,AZ,business
"{'Wheelchair Accessible': True, 'Accepts Credit Cards': True, 'Price Range': 2, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': False, 'street': False}}",taTN5p8uXFasKntBkVpAPw,"['Shopping', 'Optometrists', 'Health & Medical', 'Eyewear & Opticians']",Phoenix,"401 E Bell Rd
Ste 24
Phoenix, AZ 85022",{},33.638397399999995,-112.0681419,Crystal Optical,[],True,3,5.0,AZ,business
"{'Wheelchair Accessible': True, 'Accepts Credit Cards': True, 'Price Range': 2, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}}",zk3T2VVl2Vcdg1tKD6SNhg,"['Food', 'Grocery']",Phoenix,"13440 N 7th Street
Phoenix, AZ 85022",{},33.6094039,-112.0654946,Safeway Food & Drug,[],True,16,2.5,AZ,business
{},cbDPJEQkZut4J9F1-npsuw,"['Shopping', 'Home & Garden']",Phoenix,"1638 E Deer Valley Rd
Phoenix, AZ 85024","{'Saturday': {'close': '17:00', 'open': '07:00'}, 'Monday': {'close': '17:30', 'open': '06:30'}, 'Friday': {'close': '17:30', 'open': '06:30'}, 'Thursday': {'close': '17:30', 'open': '06:30'}, 'Wednesday': {'close': '18:30', 'open': '06:30'}, 'Tuesday': {'close': '17:30', 'open': '06:30'}}",33.6884971,-112.046733,Pioneer Landscaping Materials,[],True,3,3.0,AZ,business
"{'Wheelchair Accessible': True, 'Accepts Credit Cards': True, 'Price Range': 2, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': False, 'street': False}}",jWzSdxU0IkIAOsT2Rubedw,"['Shopping', 'Vape Shops']",Scottsdale,"4912 E Shea Blvd
Ste 108
Scottsdale, AZ 85254","{'Saturday': {'close': '17:00', 'open': '10:00'}, 'Monday': {'close': '19:00', 'open': '10:00'}, 'Sunday': {'close': '17:00', 'open': '10:00'}, 'Friday': {'close': '19:00', 'open': '10:00'}, 'Thursday': {'close': '19:00', 'open': '10:00'}, 'Wednesday': {'close': '19:00', 'open': '10:00'}, 'Tuesday': {'close': '19:00', 'open': '10:00'}}",33.582346799999996,-111.94882220000001,Ambassador Fine Cigars,[],True,15,5.0,AZ,business
"{'Accepts Credit Cards': True, 'Price Range': 2, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}}",zDtaHLllku4Ontem46HyGQ,"['Shopping', 'Office Equipment']",Phoenix,"10815 N Tatum Blvd
Phoenix, AZ 85028",{},33.584030600000006,-111.9778003,Staples,[],True,3,3.5,AZ,business
"{'Wheelchair Accessible': True, 'Accepts Credit Cards': True, 'Price Range': 1, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}}",dr3FmOSZ_Iy2WyPnS5ABOA,"['Food', 'Grocery']",Phoenix,"3202 E Greenway Rd
Phoenix, AZ 85032","{'Saturday': {'close': '23:00', 'open': '06:00'}, 'Monday': {'close': '23:00', 'open': '06:00'}, 'Sunday': {'close': '23:00', 'open': '06:00'}, 'Friday': {'close': '23:00', 'open': '06:00'}, 'Thursday': {'close': '23:00', 'open': '06:00'}, 'Wednesday': {'close': '23:00', 'open': '06:00'}, 'Tuesday': {'close': '23:00', 'open': '06:00'}}",33.628328100000004,-112.01315100000001,Food City,[],True,11,4.0,AZ,business
"{'Accepts Credit Cards': True, 'Price Range': 2, 'Parking': {'valet': True, 'garage': True, 'validated': False, 'lot': True, 'street': False}}",BnVIaPSXHsvQT5ZCA1l9zw,"[""Women's Clothing"", 'Fashion', 'Shopping', 'Accessories']",Phoenix,"4550 E Cactus Rd
Phoenix, AZ 85032","{'Saturday': {'close': '21:00', 'open': '10:00'}, 'Monday': {'close': '21:00', 'open': '10:00'}, 'Sunday': {'close': '18:00', 'open': '11:00'}, 'Friday': {'close': '21:00', 'open': '10:00'}, 'Thursday': {'close': '21:00', 'open': '10:00'}, 'Wednesday': {'close': '21:00', 'open': '10:00'}, 'Tuesday': {'close': '21:00', 'open': '10:00'}}",33.6023898,-111.9823736,Wet Seal,[],True,4,3.0,AZ,business
"{'Accepts Credit Cards': True, 'Price Range': 2, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': False, 'street': False}}",Io2Sfu_waJsTjY6g8WTK1w,"['Flowers & Gifts', 'Shopping', 'Florists']",Phoenix,"3150 E Cactus Rd
Phoenix, AZ 85032",{},33.5973349,-112.01363740000001,Flowerama,[],True,6,3.5,AZ,business
"{'Accepts Credit Cards': False, 'Price Range': 1, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}}",jkNMvDsQ5IqyACelUHdduA,['Shopping'],Phoenix,"3801 E Washington St
Phoenix, AZ 85034","{'Saturday': {'close': '16:00', 'open': '06:00'}, 'Wednesday': {'close': '22:00', 'open': '16:00'}, 'Sunday': {'close': '16:00', 'open': '06:00'}, 'Friday': {'close': '12:00', 'open': '06:00'}}",33.447654,-111.99798899999999,Park 'n Swap,[],True,13,3.0,AZ,business
"{'Dogs Allowed': False, 'Good for Kids': True}",yOVydU0J5-hKODrKGhH4yg,"['Museums', 'Active Life', 'Arts & Entertainment', 'Parks']",Phoenix,"4619 E Washington St
Phoenix, AZ 85034","{'Saturday': {'close': '16:30', 'open': '09:00'}, 'Monday': {'close': '16:30', 'open': '09:00'}, 'Sunday': {'close': '16:30', 'open': '13:00'}, 'Friday': {'close': '16:30', 'open': '09:00'}, 'Thursday': {'close': '16:30', 'open': '09:00'}, 'Wednesday': {'close': '16:30', 'open': '09:00'}, 'Tuesday': {'close': '16:30', 'open': '09:00'}}",33.4456729,-111.98475959999999,Pueblo Grande Museum and Archaeological Park,[],True,35,4.0,AZ,business
"{'Wheelchair Accessible': True, 'Accepts Credit Cards': True, 'Price Range': 2, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}}",fekFed80H18dGDmVwm4RLg,"['Shopping', 'Eyewear & Opticians']",Phoenix,"Metrocenter
Phoenix, AZ 85034",{},33.6272298016351,-112.160783471429,Eyemasters,[],True,3,2.5,AZ,business
"{'Accepts Credit Cards': True, 'Delivery': True, 'Price Range': 2, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}}",Ww6HhXD9cqiS46uN7bQxzQ,"['Flowers & Gifts', 'Shopping', 'Florists']",Phoenix,"25 E Southern Avenue
Phoenix, AZ 85040",{},33.3920885,-112.07222659999998,Kori & Ana Flower Shop,[],True,4,3.5,AZ,business
"{'Wheelchair Accessible': True, 'Accepts Credit Cards': True, 'Price Range': 2, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}}",cUN-T9lfSbY8VLsV5YRP0Q,"['Shopping', 'Home Services', 'Home & Garden', 'Gardeners', 'Nurseries & Gardening', 'Home Decor']",Phoenix,"2647 E Southern Av
Phoenix, AZ 85040","{'Saturday': {'close': '17:30', 'open': '08:00'}, 'Monday': {'close': '17:30', 'open': '08:00'}, 'Sunday': {'close': '16:00', 'open': '10:00'}, 'Friday': {'close': '17:30', 'open': '08:00'}, 'Thursday': {'close': '17:30', 'open': '08:00'}, 'Wednesday': {'close': '17:30', 'open': '08:00'}, 'Tuesday': {'close': '17:30', 'open': '08:00'}}",33.3929571,-112.02400929999999,Whitfill Nurseries,[],True,17,5.0,AZ,business
"{'Accepts Credit Cards': True, 'Price Range': 1, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': False, 'street': False}}",9yu5RNdNzB2mrE-NWgUq6g,"['Hardware Stores', 'Shopping', 'Home & Garden']",Phoenix,"4647 S 32nd St
Phoenix, AZ 85040",{},33.4032017,-112.0123541,McFadden-Dale Industrial Hardware,[],True,4,5.0,AZ,business
"{'Dogs Allowed': True, 'Wheelchair Accessible': True, 'Accepts Credit Cards': True, 'Price Range': 2, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}}",yO-6hG-Iat0660GlWOPx3w,"['Shopping', 'Office Equipment']",Phoenix,"3920 E Broadway Rd
Phoenix, AZ 85040","{'Saturday': {'close': '15:00', 'open': '10:00'}, 'Monday': {'close': '17:00', 'open': '09:00'}, 'Friday': {'close': '17:00', 'open': '09:00'}, 'Thursday': {'close': '17:00', 'open': '09:00'}, 'Wednesday': {'close': '17:00', 'open': '09:00'}, 'Tuesday': {'close': '17:00', 'open': '09:00'}}",33.407826,-111.996389,Arizona Office Liquidators & Designs,[],True,8,4.0,AZ,business
"{'Dogs Allowed': True, 'Wheelchair Accessible': True, 'Accepts Credit Cards': True, 'Price Range': 1, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}}",TUuW5bu5yRBxSbRE_I2U3w,"['Shopping', 'Luggage']",Phoenix,"1542 E Victory St
Ste 1
Phoenix, AZ 85040","{'Saturday': {'close': '12:00', 'open': '09:00'}, 'Monday': {'close': '19:00', 'open': '09:00'}, 'Friday': {'close': '17:00', 'open': '09:00'}, 'Thursday': {'close': '19:00', 'open': '09:00'}, 'Wednesday': {'close': '19:00', 'open': '09:00'}, 'Tuesday': {'close': '19:00', 'open': '09:00'}}",33.415973,-112.04812720000001,Mark's Luggage Service,[],True,19,4.5,AZ,business
"{'Accepts Credit Cards': True, 'By Appointment Only': False, 'Price Range': 2, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': False, 'street': False}}",G1Tbx7YcIic1kDLwCn2IOA,"['Shopping', 'Cosmetics & Beauty Supply', 'Beauty & Spas']",Phoenix,"6044 S 16th Street
Phoenix, AZ 85042",{},33.3916272,-112.0473672,Mid-K Beauty Supply,[],True,5,3.0,AZ,business
"{'Price Range': 2, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': False, 'street': False}}",_tX-toDK4JbFBv12xZQ6cA,"['Shopping', 'Nurseries & Gardening', 'Home & Garden']",Phoenix,"3525 E Southern Ave
Phoenix, AZ 85040",{},33.391611,-112.00551200000001,Phoenix Desert Nursery,[],True,3,5.0,AZ,business
"{'Dogs Allowed': True, 'Wheelchair Accessible': True, 'Accepts Credit Cards': True, 'By Appointment Only': False, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}, 'Good for Kids': True, 'Price Range': 1, 'Hair Types Specialized In': {'straightperms': True, 'coloring': True, 'kids': False, 'extensions': True, 'asian': False, 'perms': True, 'africanamerican': True, 'curly': True}}",IjpNspbeFf21HRA2bGjthQ,"['Hair Salons', 'Hair Extensions', 'Shopping', 'Cosmetics & Beauty Supply', 'Beauty & Spas']",Phoenix,"340 E Baseline Rd
Ste 25
Phoenix, AZ 85042","{'Saturday': {'close': '20:30', 'open': '09:30'}, 'Monday': {'close': '20:30', 'open': '09:30'}, 'Sunday': {'close': '20:30', 'open': '09:30'}, 'Friday': {'close': '20:30', 'open': '09:30'}, 'Thursday': {'close': '20:30', 'open': '09:30'}, 'Wednesday': {'close': '20:30', 'open': '09:30'}, 'Tuesday': {'close': '20:30', 'open': '09:30'}}",33.378264,-112.06713400000001,Yes Beauty Supply,[],True,4,4.5,AZ,business
"{'Wheelchair Accessible': True, 'Accepts Credit Cards': True, 'By Appointment Only': False, 'Price Range': 1, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}}",lYTGP75sWWic76oPV-sIqQ,"['Shopping', 'Drugstores']",Phoenix,"3210 E Union Hills Dr
Phoenix, AZ 85050","{'Saturday': {'close': '00:00', 'open': '00:00'}, 'Monday': {'close': '00:00', 'open': '00:00'}, 'Sunday': {'close': '00:00', 'open': '00:00'}, 'Friday': {'close': '00:00', 'open': '00:00'}, 'Thursday': {'close': '00:00', 'open': '00:00'}, 'Wednesday': {'close': '00:00', 'open': '00:00'}, 'Tuesday': {'close': '00:00', 'open': '00:00'}}",33.6556915270838,-112.01282501220699,CVS Pharmacy,[],True,8,2.5,AZ,business
"{'Accepts Credit Cards': True, 'Price Range': 2, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}}",I4uAbB_i9dLtPkWJvyOXiQ,"['Food', 'Grocery']",Phoenix,"3130 W Carefree Hwy
Phoenix, AZ 85086","{'Saturday': {'close': '01:00', 'open': '05:00'}, 'Monday': {'close': '01:00', 'open': '05:00'}, 'Sunday': {'close': '01:00', 'open': '05:00'}, 'Friday': {'close': '01:00', 'open': '05:00'}, 'Thursday': {'close': '01:00', 'open': '05:00'}, 'Wednesday': {'close': '01:00', 'open': '05:00'}, 'Tuesday': {'close': '01:00', 'open': '05:00'}}",33.799427032470696,-112.12697601318399,Albertsons,[],True,11,3.0,AZ,business
"{'Accepts Credit Cards': True, 'Price Range': 2, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': False, 'street': False}}",I3E1LnQhJMe14wga2vypkQ,"['Food', 'Grocery', 'Shopping', 'Drugstores']",Mesa,"1951 W Baseline Rd
Mesa, AZ 85202","{'Saturday': {'close': '01:00', 'open': '06:00'}, 'Monday': {'close': '01:00', 'open': '06:00'}, 'Sunday': {'close': '01:00', 'open': '06:00'}, 'Friday': {'close': '01:00', 'open': '06:00'}, 'Thursday': {'close': '01:00', 'open': '06:00'}, 'Wednesday': {'close': '01:00', 'open': '06:00'}, 'Tuesday': {'close': '01:00', 'open': '06:00'}}",33.377658843994105,-111.876983642578,Albertsons,[],True,7,3.0,AZ,business
"{'Wheelchair Accessible': True, 'Alcohol': 'full_bar', 'Has TV': True, 'Music': {'dj': False, 'video': False, 'karaoke': False, 'background_music': False, 'live': True, 'jukebox': False}, 'Outdoor Seating': False, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}, 'Happy Hour': True, 'Good For': {'lunch': False, 'dinner': False, 'latenight': False, 'brunch': False, 'breakfast': False, 'dessert': False}, 'Price Range': 1, 'Noise Level': 'average', 'Ambience': {'romantic': False, 'intimate': False, 'upscale': False, 'trendy': False, 'hipster': False, 'casual': False, 'touristy': False, 'classy': False, 'divey': True}, 'Smoking': 'outdoor', 'Accepts Credit Cards': True, 'Good For Dancing': True, 'Good for Kids': False, 'Good For Groups': True, 'Coat Check': False}",Cp5_NSJFNgylD5SUdmT8nQ,"['Bars', 'Music Venues', 'Arts & Entertainment', 'Dive Bars', 'Nightlife', 'Pizza', 'Restaurants']",Mesa,"2610 W Baseline Rd
Mesa, AZ 85202","{'Saturday': {'close': '14:00', 'open': '06:00'}, 'Monday': {'close': '14:00', 'open': '06:00'}, 'Sunday': {'close': '14:00', 'open': '10:00'}, 'Friday': {'close': '14:00', 'open': '06:00'}, 'Thursday': {'close': '14:00', 'open': '06:00'}, 'Wednesday': {'close': '14:00', 'open': '06:00'}, 'Tuesday': {'close': '14:00', 'open': '06:00'}}",33.378644699999995,-111.8912399,Hollywood Alley,[],False,58,4.0,AZ,business
"{'Wheelchair Accessible': True, 'Accepts Credit Cards': True, 'Price Range': 2, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}}",aVpk6sNN96kOuXRP8gpgLQ,"['Shopping', 'Office Equipment']",Mesa,"1727 S Stapley Drive
Mesa, AZ 85204",{},33.382094,-111.80603570000001,Officemax,[],True,9,2.5,AZ,business
"{'Accepts Credit Cards': True, 'Price Range': 2, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': True}}",vnm98sMvW-s6V5rErnv_vg,"['Arts & Crafts', 'Shopping', 'Knitting Supplies', 'Hobby Shops']",Mesa,"1505 S Power Rd
Mesa, AZ 85206","{'Saturday': {'close': '22:00', 'open': '09:00'}, 'Monday': {'close': '22:00', 'open': '09:00'}, 'Sunday': {'close': '21:00', 'open': '10:00'}, 'Friday': {'close': '22:00', 'open': '09:00'}, 'Thursday': {'close': '22:00', 'open': '09:00'}, 'Wednesday': {'close': '22:00', 'open': '09:00'}, 'Tuesday': {'close': '22:00', 'open': '09:00'}}",33.401362,-111.728268,Michaels,[],True,5,2.0,AZ,business
"{'Accepts Credit Cards': True, 'Price Range': 2, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}}",cR3iHjc05AHfiTxgFfepKQ,"['Hardware Stores', 'Shopping', 'Nurseries & Gardening', 'Appliances', 'Home & Garden']",Mesa,"1545 S Crismon Rd
Mesa, AZ 85209","{'Saturday': {'close': '21:00', 'open': '06:00'}, 'Monday': {'close': '21:00', 'open': '06:00'}, 'Sunday': {'close': '20:00', 'open': '08:00'}, 'Friday': {'close': '21:00', 'open': '06:00'}, 'Thursday': {'close': '21:00', 'open': '06:00'}, 'Wednesday': {'close': '21:00', 'open': '06:00'}, 'Tuesday': {'close': '21:00', 'open': '06:00'}}",33.3886874,-111.6134779,The Home Depot,[],True,7,4.0,AZ,business
"{'Accepts Credit Cards': True, 'Price Range': 1, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}}",WS_QVRBLmQ8g8LTb99pB1A,"['Comic Books', 'Shopping', 'Books, Mags, Music & Video']",Mesa,"2722 S Alma School Rd
Mesa, AZ 85210","{'Saturday': {'close': '18:30', 'open': '10:30'}, 'Monday': {'close': '18:30', 'open': '10:30'}, 'Sunday': {'close': '18:00', 'open': '11:00'}, 'Friday': {'close': '18:30', 'open': '10:30'}, 'Thursday': {'close': '18:30', 'open': '10:30'}, 'Wednesday': {'close': '20:00', 'open': '10:00'}, 'Tuesday': {'close': '18:30', 'open': '10:30'}}",33.365687199999996,-111.8602281,Greg's Comics,[],True,15,4.5,AZ,business
