business_id,latitude,longitude,stars,review_count,success_cat
fhmKIPGVx9_O4P9zEgCHjQ,33.6074328,-112.0649186,1.5,5,2
jq_YnMQjcArdBWuwRospFg,33.606332,-112.066095,4.0,55,8
4XJ8gO6cbS6PuZ9dzPsrBg,33.596967,-112.037524,3.5,3,1
pF7uRzygyZsltbmVpjIyvw,33.6413465,-112.0472623,4.5,197,10
DEEAiq6dqVU8bvtC7VXztA,33.640102,-112.031334,2.0,4,1
dMOdFKdeI7GuZUIq0jwAQg,33.603506,-112.036383,4.0,17,5
DXBPI8rR9f_IthOGPDWoIQ,33.602657,-112.036439,4.0,33,7
nefBMCGgMPvOnASoyO_X1A,33.6402988,-112.0481559,4.0,134,10
Pv1H9KIGZTDgSaCDuTUjdQ,33.6034616,-112.036653,3.5,26,6
VTFx4ADDP6nPnlcMHB1-Ow,33.6402546,-112.0611449,4.0,7,3
EUfVkqNFv5Ay0W7nbaivJA,33.6023313,-112.0366539,2.5,5,2
gCQuajbLB3hQQbipYpEtYQ,33.5980645,-112.0370744,3.5,8,3
KVOsmfgWSbtTTKxNkXB1Bw,33.6077075,-112.0661523,3.0,10,4
ZN-RG7wkT8MLsmaTPzIW5g,33.6383625,-112.0684427,2.5,25,6
aVBebzA7D9DpQ-JbiCxQNg,33.639197,-112.064368,2.5,20,5
oMtqDDzpMcFrQwHfeYc1iA,33.6561233,-112.0629591,3.5,42,7
fyy4WNuchHJBa2zH6L8QQw,33.6536099,-112.0637743,3.0,8,3
vB3vEjcw9dfHmgP8ac5ZMQ,33.6548149,-112.0637783,3.5,14,4
FucrEEO2laIlAnIZ_n6cTA,33.662594,-112.030244,2.0,6,2
FzKvQFDbB2bimdftxMO55Q,33.6789932,-112.0301297,3.5,3,1
PkBkqQpAoeX3Ogo5HBthQg,33.6548578,-112.0638772,3.5,35,7
Yb2pNCxYR32XKmpirqJqeQ,33.6560729,-112.0641072,4.0,55,8
4ocBzpAkIrqXvz1Q6Hysjg,33.6548544,-112.0622257,4.0,4,1
G24-f72eXmV4xxjoVYY1Lg,33.655901,-112.064207,2.5,5,2
l8v1GHaB4CsryK6MioZ21A,33.582569,-111.979243,3.0,11,4
bexPpkHMthuCaeC0g0Lrfg,33.5842663,-111.9767865,3.0,7,3
53Lq8bak88EtuZyKMmDPmQ,33.5837556,-111.977774,4.0,10,4
WQJwpYwEFT_QTR-lFIh5mA,33.5804371,-112.0133809,4.0,29,6
-nHYKkSJuQ7zzFZ1veRfPg,33.5835789,-112.0136664,4.0,35,7
3e00b3ic-7J7TcSklYVauw,33.5839581,-111.9788671,3.5,6,2
DlLduXXSwjkm7OL4Z1iH1A,33.5844354,-112.0135584,3.5,22,6
4sE8irsM-l6Y-Npodmx9kA,33.5817549,-112.0084514,2.5,8,3
lf42gtgq_2_jPvjfp_K1nQ,33.5821710732031,-112.012363672256,3.5,113,9
hxruECjY-r3Y1WBaFcl90g,33.596585,-112.012779,3.0,10,4
TepT2VeFe3tMYdAiqj12vg,33.5825876,-112.0098473,3.5,5,2
DIYHTgM-YGKWOWLzQ4XVhA,33.5820709,-112.0114578,4.0,31,6
0gQrhOYWdO0XVZEKtOrvaA,33.6411081,-112.0178008,4.0,68,8
JImJictLIE48_O1z-l2TGw,33.6400327,-112.0249314,3.5,40,7
WPy74Udv6X8dgxK6F9uxCQ,33.5997853,-111.9869486,3.5,12,4
n7dkpRLUl7C6zLRRXk_BDg,33.625558,-111.979556,3.0,10,4
cuxqnMMmbBV0iE2KJJy60Q,33.6283281,-112.013151,3.0,4,1
q5Vz6JNAGDqAT_P1lB1jVg,33.64024,-112.029534,2.0,3,1
Snu39WyiChz0NwFWRMyUvQ,33.639971,-112.029015,1.5,5,2
-KZA7UoULw_pM3jBBUzb8A,33.624732,-112.0144864,3.0,20,5
1OO3fy6z5lxlRuHnnhPStg,33.628335,-112.013147,4.5,43,7
cvhsdSDaWPjLVnTThQkx8g,33.636578134701104,-112.01404809951799,3.5,18,5
qXQ3ZBdwI3GlbR5-eYWqNA,33.639783,-111.97826,4.0,116,9
HghAgkxoEpUNZNQbAY485A,33.639969,-112.010011,2.5,7,3
vFJmFFfPVhHkC3bWOeZnNA,33.6405727,-112.0202933,4.0,66,8
4SwDarJGXaUPGv8QpmpHxQ,33.5990613,-111.9819747,4.0,5,2
4mZ__NR8jLD1k0rYpSbplA,33.597866,-111.97931,3.5,58,8
hNVcBhJSD5HyLKMf_Z7TaA,33.6040525,-111.977892,3.0,44,7
j5HLcBru7FEirYJPbKFVWA,33.6032634,-111.9781795,4.0,82,9
otjJD3ZoMVQOflk4LvoFZg,33.5989356,-111.9814645,3.0,6,2
DLBRqj-RXzg2QPJko9L7dw,33.6408798,-111.994275,3.0,5,2
p1ntTC9-CI6x5Y_nUoo6Ag,33.5993289,-111.9871884,3.5,23,6
nqpUjsD-nUIQCrr15B9W-g,33.64115,-111.993511,2.0,9,3
lDpZvI18smqlyBeC4YykFA,33.625997,-111.9955378,3.5,19,5
ydnc0p_oPL80BBKJNZGw_Q,33.639969,-112.010011,3.0,10,4
Wxt6FGF4vxsnKYksMZRoiA,33.6410451,-112.0192408,4.0,23,6
hgy8A1Wnqyi4M-HJIFLpyQ,33.641019,-112.005278,2.0,14,4
UYHa5iKUddnZrlxF7taI0Q,33.6401898,-112.0129397,2.5,24,6
IPmktV4dkAw1jpHZRi5mVw,33.623649597168,-111.978416442871,3.0,14,4
gxQBcIpzjGPCh9Gbncu0qA,33.5997853,-111.9869486,4.0,3,1
EfmR4e1tmjC5_ZQOgfnYrg,33.6107618,-111.9964076,4.5,127,9
oqZPXoenkQvAKQJ2pDCo0A,33.600769,-111.978772,3.5,56,8
IcuPhhH7QCOCT19EDEppEw,33.6121713,-111.994222,2.5,26,6
9UgwLTF5mSf9ip2xEYYy2g,33.642965,-112.1567738,3.5,19,5
iOITnizWLD3NlKxRtZd5AA,33.6400245,-111.9780516,3.5,36,7
5MlUPatQxg4GZhkPwGIvrQ,33.640232,-111.979545,2.0,8,3
doEZAj-NSnoEMOJl5yXcNw,33.6256435,-112.0313324,4.0,34,7
F5vKD7ajS69CwuFyBVxA_g,33.6118809,-111.9954825,3.0,6,2
VpQZo6KV8CqkIG_MRQ3jiA,33.6412984,-112.0063922,3.5,28,6
4zBdx_EZFaDFJ9MvqxYNeg,33.6283281,-112.013151,4.0,22,6
vWcUrFcweGXAWsil_pfpjw,33.640244,-112.0196286,4.0,16,5
1cGZU2gDewDfEu-bBMZEgQ,33.6260418,-112.0122175,3.0,20,5
VK9AdK8hjxIWU3C2W9_k0w,33.597361,-111.9813513,3.5,4,1
rEC1QrZVEYH8LpowJ_DNZA,33.6118683,-111.996439,4.0,6,2
K8GqMhhVvz8pqq9F7sE-Sg,33.640094,-112.025911,3.5,17,5
d9JDpGG6Rowq7L4FWBI86A,33.641168,-111.994825,4.5,4,1
r7Ge8_c5Y2TXthb4CSjzaA,33.6003783,-111.9786507,3.0,121,9
hx9dmPZZHvLQgEhlAZ-Seg,33.637571,-112.0306016,2.0,3,1
qdI9KaRhOzaJRK0dvGUSaw,33.600271,-111.985242,2.0,27,6
VQtMFcgkRz7MCIo9sPDaeg,33.59836,-111.9814078,3.5,33,7
dvjYiddhJ2HrosdSBAqngg,33.6108004,-111.9790366,1.5,34,7
4T-oySmxM_-ojR_nTqF7pA,33.597386,-112.012379,3.5,10,4
QSCeI8HdUluG-YmbDWo-fw,33.597327,-112.014251,3.0,26,6
LGLOtR2e-v74MpB51k8hxQ,33.6268737,-112.0297844,3.0,25,6
cM_Pgssgemse4PefTNnvrw,33.6283281,-112.013151,4.5,3,1
lAGDe38li38fyf971CslFg,33.6122924,-112.0123285,4.0,93,9
ajf3Myr1PKX9RaLS_Ukc8A,33.641141,-112.030397,2.5,6,2
u5o4H8h0sIVhqa8Lcusi5g,33.6102008,-112.0149317,4.0,87,9
VDUwU8bHmeGgtJpe-rz3bQ,33.6406383,-112.0190892,1.5,18,5
2RxIERKZi5gjLW76MkFotQ,33.626712,-111.99569,4.0,63,8
UtmsxhLHB4lYSN_NxKW3XA,33.654233,-112.029579,1.5,4,1
KRqtYdnDpwqYfWkFhZYjow,33.6400245,-111.9780516,3.5,40,7
DfLML2IlhUqztTBURxOAxg,33.6040477,-111.9780689,3.5,38,7
3N__CAwM5VZOhRKmxMtImw,33.6106247,-111.9778024,3.0,92,9
WxpCYziMlEy8mrEa_VcB1w,33.6049318,-111.977799,3.5,61,8
avvNnkpGpGIS-2CClsduXA,33.425077,-111.98091,3.0,13,4
7pj0w2wN4LWhvTCPz78h1Q,33.4244496,-111.9802141,2.5,6,2
SeqfJOg6jZGx2W1bs142cg,33.553457,-112.098337,4.0,5,2
Bjl0Y7U3pIGtx23fQduA4w,33.450595,-112.029835,3.5,3,1
4mPaDuo9urNu43xJ3KefMg,33.446572,-111.977677,3.5,18,5
6GNi9_zkTIHXosttQbKr_A,33.421839,-112.031214,4.5,8,3
d52zg-S0o940WUCK-nNiKw,33.4315556,-112.0560841,4.0,382,10
RKOS92ptLgEU3BUNMtDHrw,33.448422,-112.057219,3.5,21,5
ayTBDjx-S7TH4maWKBiAFw,33.4367928,-112.0569366,4.0,42,7
19hZVXTJ8nGUMBsuIfgm5g,33.4368059,-112.0580499,3.0,9,3
1nq6zzJuVgwaHtXau97_Iw,33.4500573,-112.0479422,4.5,38,7
39oUcXr-06fcfT_MZ94z-Q,33.446572,-111.977677,3.5,76,9
r9suhOcuPWLeGeEeHhJZPA,33.44655,-112.026081,3.5,5,2
YxMnfznT3eYya0YV37tE8w,33.4485317,-112.0129038,3.5,84,9
7U8TYNW4Mvx6m3zexsO0sg,33.446195133741,-111.97493461419,4.0,148,10
VuPhv9CNIHLOzS2JeDwLOA,33.445002,-112.030738,4.0,4,1
3QtWG5sN3HJNBVKn_wHQEw,33.435146,-111.998367,3.0,15,5
1-t2rcSaH4JGi1jejiHfCA,33.4484514,-112.0131678,2.0,5,2
W9KQvVwD7AxDjh7eGQsDnQ,33.4947925,-112.0742775,4.5,3,1
A-8Q15fZHKGn3dLjazNwHw,33.435146,-111.998367,2.5,7,3
mVIHgIkaLHMCdGUE2XCxvw,33.4474354,-112.0290547,3.5,30,6
sh1-BzB29lIOA2qQ_PxN-A,33.4155715,-112.0081633,3.0,53,8
OcKBQXkd6H_-VvTOX_dOxg,33.422414,-111.996136,3.0,12,4
wWIK4pP8eTVRiTQIUQ6O9Q,33.3924502,-112.0693902,3.0,10,4
-d1I0dwtCg1IIjnI3DZ38Q,33.4088426,-112.0471014,3.5,8,3
kktQXaj7zI_PGkH6SR2YPg,33.3937246,-112.0732306,2.5,6,2
41SzC2WJ-RVUpVZ2NJfE-w,33.407505,-112.013804,2.5,8,3
-b_VjHZmA7-8LVWp6z36VA,33.4068343,-112.0235948,3.5,29,6
d2AeNB4xw67E1Bzpo1Pm7Q,33.4541453,-112.0827178,4.0,40,7
Bv3g-9R5wUevZPP0jzihqg,33.3986293,-112.0735262,4.0,21,5
H61Oufiiwyt_ElSrw-WGyA,33.406881,-112.0730676,3.5,4,1
Jw1ucgEz9SlUKK7_7sqOdw,33.407065,-112.044309,4.0,26,6
x-YyGmE9tIXAUdg_4Py5KA,33.3986064,-112.0725275,1.0,7,3
O7QQ_ThdvSWx0lR3CTRLOA,33.3989418,-112.0643885,4.0,3,1
_nypuc5Ke462rFWKoZ_bDw,33.4091717,-112.0736122,4.5,5,2
Ho1cBoj4aB7U0zJ4cAWHbA,33.397442,-112.072119,4.0,6,2
NnoEbaGnQa44CZE_A5tBTQ,33.4034017,-112.0086668,4.5,3,1
YOrKbBFKRFqUjMwNJke2WQ,33.3982035,-112.0730197,3.5,7,3
ZaS6zYn_Pb3QrGRZJfNyzA,33.407691443117,-111.97861167821,2.5,13,4
uyuiIvQ3aWZxc1-2i_dQtQ,33.4076905,-111.9793258,3.0,38,7
FBuNLiL2KILEQ9e8SbNWPw,33.406723,-111.980757,3.5,13,4
ZRqpSeZEw6sy8r01TdCudQ,33.4086461,-112.0019235,4.5,3,1
67gi179fNUkU5sApNTcrMg,33.412592,-111.996111,4.0,55,8
2Yn5IgbAOtc7_bT0g47bQA,33.406735,-111.97758,4.0,7,3
GTVneiUeIyRL8Wa_WmEQ0g,33.4057406,-111.9788325,2.5,20,5
0Apb1P7RzbQEkeJDuywlPQ,33.4089039,-111.9783494,2.0,11,4
bbiV-lPmRaK_gjzE77x_jA,33.417869,-111.9959441,3.5,9,3
06YP_JnJzns84fOyQ0HA0Q,33.3833978,-112.0732618,4.5,7,3
JNTpW2zBftGllVr7iieazQ,33.3777969,-112.0653054,2.5,3,1
_zksiS8qbYcn9GMi6kqhoA,33.3842246,-112.073296,2.5,3,1
1xoySA9Lzh3lwJeWJsq2Jg,33.3781775,-112.0220629,4.0,26,6
gw-V13MyfzFaCTbALfnn2Q,33.378801,-112.070599,4.0,30,6
UHCyY_IxIXmM5CFO4zF4JA,33.3921725,-112.0473824,2.5,5,2
NTgVdfRLbU0aKJH_9h3VCw,33.3878505,-112.0735848,2.5,14,4
QEytIMqL_i4VETkP_kqePQ,33.3784149,-112.069534,2.5,3,1
hBodj_f6adUAnEVUb_he_A,33.386417,-112.073079,1.5,3,1
14NSxaXBNspIVnsrMYJZVw,33.3811449,-112.0737297,4.0,127,9
qrapwnls-3IMg-iaXhkQKw,33.3816223144531,-112.073661804199,3.5,31,6
MLcXtnpzygZvQ9BtseLLlw,33.3906771,-112.0129108,4.0,214,10
_Nx8hwTmjR_x62Byjav0Ew,33.3912528,-112.0733807,3.0,10,4
gg26wjL2eTRIvmdyb7RXAQ,33.378712,-112.064795,3.5,5,2
R7YlKfLpoFDAJQB9hBcQJA,33.3927605,-111.9804863,4.0,25,6
mcgtZvjjCXLY-Dt7V_XZ6g,33.3924049,-111.978725,3.0,3,1
lbECi2rbJPZWzHdmrC9xAA,33.348162,-111.9819,3.0,14,4
s_rPbgLOpWDgulVn9wd7GQ,33.348576,-111.983734,2.5,5,2
SgGINtDKQgoXoAnQgrDKDg,33.3217349,-111.975816,3.0,53,8
-0HGqwlfw3I8nkJyMHxAsQ,33.331156,-111.981475,4.0,5,2
mMFW9cZU1gQYv1uWREzg_w,33.3211166,-111.9792734,4.5,4,1
0vzZ_Bcb02rJljeMU9XkBw,33.347684,-111.976156,4.0,224,10
08In-bFs8JOmSTDlQ0BfFw,33.3307646,-111.9813995,3.0,9,3
lq2iZK7epi23byzcejjqTg,33.320411,-111.9754,3.0,33,7
s_cKw6m0Fw9jZbobRH0YSg,33.3180465,-111.9759674,2.5,42,7
8H1DwdAAgSBtwDeb2R-hmA,33.3310474,-111.9795988,4.0,86,9
fRtuc2k17r6aZMJWEMcXFQ,33.3309485,-111.9802259,3.5,7,3
aACW1qAdOfgcU8yX61dOFw,33.331946,-111.980062,3.0,54,8
507GX11jtCsVYlzaur05_w,33.333182,-111.983142,4.0,50,8
Our6bzte5W1wlIeOu9luug,33.3339212,-111.9778633,4.0,111,9
dD2xiLM1_5Vg0pMvMIPZww,33.320748,-111.991549,2.0,6,2
FOfhEC6rN23RQaUlsR2byw,33.316214,-112.004239,3.5,146,10
SgTjnyElc26gPUghVuCuSQ,33.3192686114948,-111.982239,4.0,78,9
NX5YHSIyesufcsI7Rg5NLg,33.3194033,-111.9777855,3.0,46,7
l4ymgiD1WnsSrwxWWk7a3Q,33.3190861,-111.9800631,3.5,20,5
fsxBliRs4rwxRXkZUVy62A,33.319168,-111.975679,3.0,70,8
_RkvdDlzEFSRnGMrTRkVYA,33.3191838,-111.9746676,3.0,21,5
NDHhzgMrTzr_38md_R5WKw,33.319447916484606,-111.98334217071499,3.5,56,8
rDvz5jX65gpfONFu7er9Tw,33.3480616,-111.9820214,4.0,380,10
nBrD6TxddhHx4FhMk32JvQ,33.3482841,-111.9803928,4.0,112,9
50dKrWfqdotEddX-mCzypA,33.331595,-111.979655,3.0,4,1
5N9bWl5zWuDX-Q1YpTf2LQ,33.3488957,-111.9766015,3.0,14,4
Lk-FP6yxYRTcU52SaTx2EA,33.3480616,-111.9820214,3.5,27,6
S3FhtwXuiGMlGdBNtmiiSQ,33.3323593,-111.979044,4.0,63,8
NhdIZvpM11d720SskLvRpA,33.320391,-111.977841,3.5,5,2
RYZ08XAToBaN-bS5HHVEhQ,33.3313401,-111.9827084,4.0,104,9
fsQFHGMbqWf7MT6KYMuJxQ,33.320241,-111.982787,3.5,11,4
gaX1rGPdv9eyPra0cYsYZA,33.3375219,-111.9945634,3.5,11,4
nBfusVbqwul0BU0Rcrlelw,33.3197625,-111.9780071,3.5,162,10
GBN0-wo_cHLnC_pwoOTIFQ,33.317289,-111.9777108,3.5,56,8
N7oUi6aM01UlvrsIcTSqmg,33.3193788,-111.9778751,4.0,32,6
wZwZcte4lcbu51NOzCjWbQ,33.3711363,-111.9740268,3.0,368,10
nzIJdh8jCuv-uXbQSUmGvw,33.3052569,-112.0534109,5.0,4,1
BgkM4eq-n2y_E0IujSpQwQ,33.3067499,-112.0538431,2.5,3,1
WJC8HctIbxatLbcuez1UOQ,33.304331,-112.054775,4.5,6,2
dWa3oZ_uXFaCMtPOT44R4g,33.3058077,-112.0561283,2.5,5,2
djaLlLr3jlPApAqL4exhxQ,33.304176,-112.054715,2.5,6,2
6i1XD3mWfxUxkOf7pO1WXA,33.3055166,-111.9798699,2.5,6,2
0kZ4aYmqf5fzTt9Yvz8Kvw,33.3057984,-111.9791357,3.5,36,7
K4DHwck_2ds1wURnmZdFiA,33.3048956,-111.9924129,3.0,55,8
ZLiNw_Q36b-u1VFSeEEfsA,33.305835,-111.990675,3.5,9,3
pk0vem-ismpPnVeTIG0Q5g,33.304682,-111.982854,1.5,6,2
72pUqCkncwVVn65cIiX8aA,33.305666,-111.999568,2.5,12,4
d_8bMNQd0mesbEUeq1U2kQ,33.304667,-111.9945819,4.0,94,9
QHyqYUZ0WdxHYPAenIuLjw,33.3058378,-111.9927062,3.0,18,5
STv-ED3M2xmRFMSvQbWGaw,33.3042644,-111.9776786,4.0,115,9
M0a0UNYie0vmrDxY5r2yjA,33.3054462,-111.977602,2.5,13,4
EWnSPExh_T5zTv6oMJOC5g,33.305945,-111.99117,3.5,46,7
EX5QAAciXEwOQ1xnFlVLAA,33.304636,-111.997281,3.0,7,3
umyo8MPjiZiDXHtvyaOi6g,33.3050704,-111.9918344,3.5,73,8
-Ogv7rpcgUHkFaSy3vD8Sw,33.303967,-111.97839,3.5,105,9
UNFcMOWOsr9ilM6lqXIC6w,33.30582,-111.977144,3.0,16,5
hgb1RihLYRSpFBjBhn8rZw,33.304138,-111.978392,4.5,63,8
dGcVT0WGenhh8Np76ta6AA,33.30617,-111.9747,3.5,93,9
wzKMb1WAJbBVO819P4nDUg,33.678615,-111.9746066,3.5,16,5
Fd0mINs0v_cma-ORPDBQSQ,33.678615,-111.9746066,3.0,13,4
UpYva_zhJ6pRGfdTruIYIg,33.6766209803431,-111.974663605924,3.5,67,8
AjE4uM-VaGP3QPCjSjIEaw,33.676431,-111.9761895,3.5,22,6
AX56yxldIb7TPBHMaPqOmg,33.678615,-111.9746066,2.0,6,2
4DDbIvNtzfhLRwz-EOLFDA,33.678615,-111.9746066,4.0,8,3
JJGkhOmfOFamPbCAaRKPPw,33.6769641638938,-111.972437438965,3.0,33,7
e0vubCKi8KD8zC2C6FdbuQ,33.678615,-111.9746066,4.0,60,8
d7V3ykQHqChv0KtXEanKLw,33.6931139271254,-111.997843322754,3.0,81,9
OmxAvtMyIvCVm16NFIOOUA,33.679015,-111.974484,3.0,28,6
UexMw8s7B1J-RtFOQtCCsQ,33.678615,-111.9746066,2.5,58,8
byFWmwlVSmUj-AmM6NZYvw,33.6791916377002,-111.976740640393,4.0,69,8
IYWTOj970XqG2z9Xft_8SA,33.6948278200677,-112.002306518555,2.5,27,6
iAYzRvyBrSkJDu_XZ-E1zQ,33.5389709,-112.132693,3.5,61,8
uPGcW0cFGc15YiRCz_8taA,33.6553583,-112.0153723,3.5,6,2
g4y3_YqR4jmfCP9K0TzxrQ,33.6554950558548,-112.015507221222,3.5,16,5
JLHBdowaViDIvRKQD6iITQ,33.654662,-112.029273,3.0,7,3
corPOxxIBRJ7DSpryYvorw,33.6834408,-111.9660359,3.5,183,10
_HAYDjkPJVabBXyvx-u9YQ,33.6577429,-111.929248,4.0,27,6
QzXFdjIbFRGhzL83goPPLA,33.6554989,-111.9299197,3.5,94,9
L_MtTn4IUBTmQtqqM2iFqA,33.6782214624068,-111.939289529114,4.0,183,10
1sdIDMz5ntCHrClzCgjgJA,33.7997742,-112.1262605,3.0,5,2
y2wWQI1gx8Zu5pP_WZSR-A,33.7983161,-112.1282089,2.5,7,3
ygt9aCJ3X8m3M4H8vU7cSw,33.8195509,-112.1429536,4.0,4,1
v1ocqAm5soWTNPttLQhSZw,33.8644291,-112.1353054,3.5,57,8
kvrgvuxO6A6i9fXYaUKqcg,33.8739163838027,-112.14884519577001,1.0,3,1
xPDbCj9tfp5nnGzYzoCHwA,33.8649126,-112.1388544,2.5,7,3
lOJ4sMs1EIZzqBV7duiO6A,33.844607770136,-112.13457200384,2.5,4,1
wyOMi6P9E3C8Fk1IxlcLJA,33.8673952,-112.1478576,3.5,18,5
Vh_xXB42CYfhEdelpDb1Ow,33.8659744,-112.1366013,2.5,8,3
sowtJ0oFaa3a579A7Pmadw,33.8649126,-112.1388544,2.5,3,1
gP7xl3ZjX-7H9mRk7bvesw,33.8648472,-112.133979,2.5,7,3
m3O2EFVs3eo8s40MGGzmsA,33.3640435,-111.8774978,3.0,83,9
H-99nG_KfynWPXh84TKj8A,33.362719,-111.8761389,3.5,33,7
G7-NoraGlmzwO0sgs4fbmQ,33.3636242,-111.8736054,2.5,39,7
juzATNnxyBWEdQoDoKrEuw,33.394432,-111.875578,3.5,36,7
GoEHXcq_nY4jZOx3Ay5gxw,33.3612015,-111.8764432,2.0,10,4
wc0a0XLhcMkoEQx1TbuhpQ,33.3643903,-111.8776951,4.0,38,7
nBqXILuCGVZ4-aPuRKjCCg,33.407858,-111.8735293,3.5,4,1
2qf-0qkDNh7r8iU0498htQ,33.4071521,-111.8734733,4.0,17,5
1J1iid_qU__8_CxiS2Zw4Q,33.3925142,-111.862526,3.0,5,2
KS2w8ychyieJbUqRa6kCHw,33.393227,-111.868642,4.5,151,10
8TGUK7LD3M-vLWml-jLb0w,33.394432,-111.875578,3.5,68,8
BBPkwpj9kSeDuy0uOwWHJA,33.3935241699219,-111.877220153809,4.0,109,9
PX3e3qtBx_5VC3vqq47jpQ,33.3948018,-111.8751042,4.0,190,10
SepzOmKNnbVXkqXeFtoapw,33.3640988,-111.8734244,3.0,4,1
D0IB17N66FiyYDCzTlAI4A,33.4069709,-111.8752165,3.5,19,5
VtpnMevn_oAxXGaM9JDrSQ,33.3639249,-111.8762643,3.5,23,6
0jrqXBr8UJjlG23yJevGbg,33.37903,-111.8768827,5.0,3,1
Cp5_NSJFNgylD5SUdmT8nQ,33.3786447,-111.8912399,4.0,58,8
P2i4eojfX61pZn8i7RZZxA,33.3640931,-111.8738341,3.5,38,7
8aPTQeDYOMNEu907WfflCQ,33.3830059,-111.8745646,4.0,73,8
erYxGVc1A_bce_S_W7dKgQ,33.3640497,-111.8786831,3.0,12,4
s2-waYR5o7AZTNHeQVWRcA,33.394432,-111.875578,3.5,24,6
UqXNc416VPZrY09eMQY_eA,33.3892,-111.86058,4.0,8,3
dbh72sNyNeHUgJqQye9Vbg,33.3933155,-111.8741772,3.0,44,7
CuYHDItnOSfSlPfPDA9Btw,33.3940455,-111.8746059,3.5,23,6
_KGe3v1OzRnUmKhb3VkDgg,33.3751825,-111.8782339,4.5,6,2
k-w0uGmiWaBBL8u5Zoa3kQ,33.3789902,-111.8607033,2.5,7,3
1DDTdvU06tng7o0vU7-rig,33.378957,-111.875732,3.0,16,5
scVOmQsf5HSY3n9CG06tFA,33.3926019,-111.859134,3.5,40,7
4rr-CJp0jMKr-kg9wnrTdw,33.407997,-111.887898,4.5,103,9
PNrOTfMmE0CJFV9YwSLzYw,33.3789539,-111.8917862,4.0,101,9
CuyNmwDOLeMTrbv2c6rNxA,33.3640276,-111.8776753,3.5,54,8
bxToHIsD37NjEsW_eE92mA,33.4074465,-111.8717753,3.0,9,3
qgVS6sBe7JNEI8otg0Y3dg,33.407138,-111.872612,3.0,3,1
9BOeSWUvmh4rRhpQNgrdqA,33.3934584,-111.8627477,2.5,9,3
S0mTCni_l8jK0cYj8K8dLA,33.395303,-111.753355,3.5,4,1
8NbZswmpIyWWHhpWqThQQQ,33.392401,-111.754453,1.5,7,3
FPjBx-Hez_NCnepsZhtZ_Q,33.4069405,-111.774087,2.0,4,1
42xKe5YcCIKmGiqW0i4aGw,33.380086,-111.787866,3.5,41,7
pas-y6Ki4gcxKfq2UhJGeQ,33.379574,-111.772697,3.0,3,1
9B_rnGpDieUnMr7szjuaQg,33.393819,-111.790032,3.5,38,7
UHkRFDFze9tYfYT_xjn0bQ,33.38061,-111.753761,3.0,22,6
6Ry-gjGqApTSRZkfdYlLmw,33.3850886,-111.8057844,2.0,17,5
kjVyy6q0UY620sEy56kJ3g,33.38323,-111.8026941,2.0,5,2
sllZXXYijYUs-n80uSa96w,33.3837121,-111.7544488,3.0,92,9
Mm8x_jzeLrWlvDEnqhuCBQ,33.3854102,-111.8055545,3.5,114,9
tbGpaY8AFjxsZJU4Eubbnw,33.392235,-111.7883999,1.5,12,4
LdEzAYCufZMTbWc0soCaNg,33.3799452,-111.7882587,2.0,20,5
9ocGgALmbzTZWOS7f7SYcA,33.380894,-111.806864,2.5,30,6
bNGR0iQTx8hXRmQv4hV5gw,33.379496,-111.787773,3.0,21,5
Js7xxK2D4Dc0W8XkAzc4cg,33.3925681,-111.7866887,3.5,30,6
0VLZj0f3llL9IkL5GOT3lg,33.3830888,-111.8026577,2.5,7,3
9TJIYL_2C-JYmm9Ye6J66w,33.3939166,-111.7872721,1.5,7,3
6syMU43FKGkcbX2957Ga8A,33.396508,-111.7878958,4.0,71,8
I0UXl0AwcpSZCd4_3YCccA,33.379618,-111.757045,3.0,14,4
DK3fswHjzM-y7JRXw4j82g,33.38179,-111.8051864,2.5,60,8
LjwXnAjusrwCZGsWV3Ue8Q,33.3796235,-111.7559876,2.5,10,4
sU9ecRYIfJJKNdYPZyO1JA,33.38449,-111.80411,4.0,4,1
kG_-Ce7HH_RH2Rmcp3GMvw,33.380515,-111.788963,3.0,3,1
zARGEdB0JyPCPR0f3FKGxQ,33.383844,-111.804933,3.0,28,6
RIGMq0zseM2Y-ZsF7FVZ8g,33.38323,-111.8026941,3.5,7,3
C3JUma5uO3f4zqPJQwRpvA,33.3832998,-111.8055351,2.5,8,3
Rus-ewyqLj2D1RlqK-je4w,33.3844147,-111.8050886,4.0,94,9
cyeBcWOtZUypZOO-guTdDw,33.4151874,-111.8004538,4.5,15,5
NNRUSPcXr3lGpcaaA3-Epw,33.3951596,-111.7543818,3.0,5,2
exODno12y5GRj0DRzob2Eg,33.4072869,-111.787759,4.0,32,6
AoO0FJyUm01lmIJJTcPWEQ,33.4064076,-111.7716542,4.5,128,9
VRxelK__tuQD0KBxx2LzeQ,33.392791,-111.807604,3.5,139,10
FKoqqNLG47bl_AjMwg3PjA,33.407683,-111.7715589,3.0,10,4
zBGfa6Vx4K59v8OR81gzJg,33.3870582,-111.7881967,2.5,45,7
T2c6bfzcxAvJ1sEGh1_Vhg,33.3790899,-111.786712,4.0,3,1
-GYx5GAx_-4XEsn7mFwdkA,33.3837664,-111.8063383,2.5,37,7
U4DLbBnhm_T-rnQvXdvYQw,33.393095,-111.819625,3.0,8,3
YTR7zYN7F-zP98sqFTS2-g,33.39046,-111.789177,4.0,32,6
